case,ft,slope,north,east,planc,profc,elev,slope2,lid,year,x,y,event,area_ha,kind,key,bg_lid,MajorTreeI,SlaveTreeI,form
0.0,竹闊混淆林,21.568129435647887,0.3162277660168379,0.9486832980505138,0.000375,0.000375,826.0,465.1842073528608,,,211060.5,2587098.9,,,ctrl,bg_49302,bg_49302,B600,C800,B600
0.0,竹林,37.90505895833579,0.6742693640213324,0.7384854939281258,0.000375,0.010375,762.0,1436.7934946349126,,,275272.3,2731057.1,,,ctrl,bg_49314,bg_49314,C800,B600,單桿狀竹(running)
0.0,竹林,7.264626465193748,-0.9805806756909202,-0.1961161351381838,0.0086538461538461,-0.0363461538461538,108.0,52.77479767879341,,,190069.0,2539650.3,,,ctrl,bg_49342,bg_49342,C700,B600,叢生狀竹(clumping)
0.0,竹闊混淆林,20.387669768422825,-0.9417419115948374,-0.3363363969981561,-0.0109954751131221,0.0015045248868778,804.0,415.657078586262,,,220609.3,2594079.1,,,ctrl,bg_49388,bg_49388,C700,B600,叢生狀竹(clumping)
0.0,竹闊混淆林,22.48092791828604,-0.9061831399952656,-0.4228854653311238,0.0031706204379562,0.0131706204379562,204.0,505.39212006717264,,,196579.1,2581435.4,,,ctrl,bg_49400,bg_49400,B600,C700,B600
0.0,竹闊混淆林,27.806069555844164,0.853281833651959,-0.5214500094539749,0.0065112359550561,-0.0109887640449438,358.0,773.1775041444437,,,206880.1,2558587.4,,,ctrl,bg_49614,bg_49614,B600,C700,B600
0.0,竹林,32.31153323742385,0.9486832980505138,0.316227766016838,-0.01325,0.00175,425.0,1044.0351801531465,,,209682.6,2580998.2,,,ctrl,bg_49621,bg_49621,C700,B600,叢生狀竹(clumping)
0.0,竹林,40.04325099636187,0.8626979700976579,-0.5057194997124201,-0.0038517699115044,0.0011482300884955,340.0,1603.461950357636,,,213915.5,2576789.0,,,ctrl,bg_49710,bg_49710,C800,B600,單桿狀竹(running)
0.0,竹林,30.36043784504823,0.7682212795973759,0.6401843996644798,-0.0077049180327868,0.0047950819672131,201.0,921.7561861430368,,,214425.4,2620912.5,,,ctrl,bg_49735,bg_49735,C700,B600,叢生狀竹(clumping)
0.0,竹林,40.9523515915937,-0.201652920670487,-0.9794570432566516,-0.0098132780082987,-0.0023132780082987,744.0,1677.0951008815073,,,252753.1,2720057.4,,,ctrl,bg_49740,bg_49740,C800,B600,單桿狀竹(running)
0.0,竹闊混淆林,20.556045219583467,0.6000000000000001,-0.7999999999999999,-0.004,-0.0015,256.0,422.5509950695603,,,213554.1,2619838.6,,,ctrl,bg_49741,bg_49741,C700,B600,叢生狀竹(clumping)
0.0,竹闊混淆林,16.253917058152773,0.5144957554275265,-0.8574929257125442,0.021360294117647,-0.0086397058823529,84.0,264.18981973330966,,,198319.8,2597143.5,,,ctrl,bg_49842,bg_49842,B600,C700,B600
0.0,竹闊混淆林,33.65076727448982,0.5633368246415098,0.8262273428075476,-0.0406981664315937,0.0318018335684062,112.0,1132.3741381618752,,,237372.8,2715878.4,,,ctrl,bg_49862,bg_49862,C700,B600,叢生狀竹(clumping)
0.0,竹林,30.337664384844903,-0.9397934234884372,0.3417430630867042,0.0005474452554744,-0.0144525547445255,973.0,920.3738803274872,,,247489.7,2695854.4,,,ctrl,bg_49901,bg_49901,C700,B600,叢生狀竹(clumping)
0.0,竹闊混淆林,26.56505117707799,0.6,-0.8,0.0012,-0.0038,1035.0,705.7019440407727,,,235261.6,2642250.9,,,ctrl,bg_49974,bg_49974,B600,C700,B600
0.0,竹林,27.726186750640903,-0.0475651494154495,-0.9988681377244376,-0.0131787330316742,-0.0031787330316742,1145.0,768.7414317314153,,,260207.9,2650897.8,,,ctrl,bg_49997,bg_49997,C700,-1,叢生狀竹(clumping)
,竹林,3.1996013002506887,-0.8944271909999159,-0.4472135954999581,-0.002,0.0005,59.0,,,,188433.0000112518,2515808.283363162,,,pool,p4,,C700,-1,叢生狀竹(clumping)
,竹林,1.4320961841646465,6.123233995736766e-17,-1.0,0.0,-0.0025,48.0,,,,187906.45360021063,2516135.9351898674,,,pool,p5,,C700,-1,叢生狀竹(clumping)
,竹林,2.862405226111748,6.123233995736766e-17,-1.0,-0.005,-0.005,40.0,,,,187526.9182238957,2516468.9630691563,,,pool,p7,,C700,-1,叢生狀竹(clumping)
,竹林,20.556045219583467,6.123233995736766e-17,1.0,-0.005,0.0075,34.0,,,,186006.20925326017,2517409.44487617,,,pool,p17,,C700,B600,叢生狀竹(clumping)
,竹林,1.4320961841646465,-1.0,-1.2246467991473532e-16,0.0,0.0025,55.0,,,,188456.21424524215,2516419.6319391583,,,pool,p19,,C700,-1,叢生狀竹(clumping)
,竹闊混淆林,5.150652185902697,-0.5547001962252293,0.8320502943378436,0.0025,-0.0049999999999999,56.0,,,,186729.41804417592,2519415.1941323285,,,pool,p24,,B600,C700,B600
,竹林,18.053902977226738,0.9970544855015816,0.076696498884737,0.0020073529411764,-0.0329926470588235,58.0,,,,187729.8168402341,2519998.7938555744,,,pool,p25,,C700,-1,叢生狀竹(clumping)
,竹闊混淆林,1.4320961841646465,6.123233995736766e-17,1.0,0.0,0.0025,47.0,,,,187474.1339260045,2519371.2766030426,,,pool,p29,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,15.131806783066486,0.5547001962252291,0.8320502943378437,-0.0036538461538461,-0.0011538461538461,67.0,,,,188761.4298646346,2516720.587122426,,,pool,p31,,B600,C700,B600
,竹闊混淆林,38.46757814830217,-0.2202608714346434,-0.9754410020677066,-0.014329207920792,0.0106707920792079,80.0,,,,188482.8446519194,2519802.6576183024,,,pool,p32,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,21.568129435647887,-0.9486832980505138,0.316227766016838,0.010375,-0.004625,99.0,,,,187985.9247940343,2519851.3980479017,,,pool,p34,,C700,B600,叢生狀竹(clumping)
,竹林,4.520227592644634,-0.9486832980505138,-0.316227766016838,0.0041249999999999,-0.0058749999999999,98.0,,,,189274.0676435224,2517845.9879218964,,,pool,p36,,C700,-1,叢生狀竹(clumping)
,竹闊混淆林,25.530275981014736,-0.1046847845180427,-0.994505452921406,0.0007328767123287,-0.0067671232876712,108.0,,,,188183.12933076744,2519997.50414898,,,pool,p37,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,7.125016348901798,-1.0,-1.2246467991473532e-16,-0.015,0.0025,72.0,,,,188743.8830870897,2518856.244978312,,,pool,p43,,B600,C700,B600
,竹闊混淆林,10.024987862075742,0.9899494936611666,0.1414213562373095,-0.01445,0.02555,97.0,,,,188718.0439632928,2518555.691273859,,,pool,p44,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,11.395654497719995,-0.8682431421244591,-0.496138938356834,-0.0153076923076923,0.0071923076923076,88.0,,,,188988.23391109428,2516727.87098964,,,pool,p48,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,4.289153328819018,-1.0,-1.2246467991473532e-16,-0.02,-0.0025,99.0,,,,188443.2246174152,2519725.207533634,,,pool,p56,,C700,B600,叢生狀竹(clumping)
,竹林,26.849053663953967,0.93834311681711,-0.3457053588273563,0.0001249999999999,0.0001249999999999,207.0,,,,189679.67853913747,2517358.6378876013,,,pool,p64,,C700,-1,叢生狀竹(clumping)
,竹闊混淆林,33.44445239980459,-0.4920572566679019,-0.8705628387201343,0.002073782234957,0.042073782234957,133.0,,,,188157.5518011544,2515202.315595611,,,pool,p67,,C700,B600,叢生狀竹(clumping)
,竹林,31.05129356595241,-0.7474093186836597,0.6643638388299198,-0.0084827586206896,0.0165172413793103,199.0,,,,189982.91689545324,2516939.915634145,,,pool,p70,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,25.682184661491608,0.4678877204190327,0.8837879163470618,-0.0215135135135135,0.0034864864864864,74.0,,,,188144.95022129425,2519534.178473432,,,pool,p86,,B600,C700,B600
,竹林,29.710619869594677,-0.8762159086766469,-0.481918749772156,-0.0247408829174664,0.0227591170825335,194.0,,,,189642.5831499462,2516924.867518478,,,pool,p87,,C700,B600,叢生狀竹(clumping)
,竹林,2.02486829727734,-0.7071067811865475,-0.7071067811865476,-0.006875,-0.0018749999999999,39.0,,,,185921.02307867797,2515723.443032253,,,pool,p90,,C700,B600,叢生狀竹(clumping)
,竹林,48.862926533030105,-0.851658316704544,0.5240974256643346,-0.0052789699570815,0.1072210300429184,191.0,,,,189548.78142488032,2516906.49517248,,,pool,p94,,C700,B600,叢生狀竹(clumping)
,竹林,20.846265656650555,0.3939192985791677,0.919145030018058,-0.0079741379310344,-0.0079741379310344,57.0,,,,188425.8288373156,2537985.630831332,,,pool,p96,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,28.735641668064066,-0.729537204140085,-0.6839411288813299,0.0027338877338877,0.0052338877338877,94.0,,,,187168.19643862764,2537256.1733684293,,,pool,p98,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,30.33766438484491,0.3417430630867044,0.9397934234884372,0.0041605839416058,-0.0208394160583941,91.0,,,,186802.76432669896,2538150.1858833497,,,pool,p99,,C700,B600,叢生狀竹(clumping)
,竹林,34.802079725529744,-0.7912850013921671,0.6114475010757654,-0.0241558861578266,-0.0116558861578266,40.0,,,,186558.94629675784,2535299.221572256,,,pool,p100,,C700,B600,叢生狀竹(clumping)
,竹林,14.03624346792648,-0.8,-0.6,0.0148,-0.0001999999999999,94.0,,,,188334.66051387717,2535960.899991712,,,pool,p101,,C700,B600,叢生狀竹(clumping)
,竹林,24.68442966726714,-0.3807498052542949,-0.924678098474716,-0.0163609467455621,-0.0013609467455621,42.0,,,,186224.08601243552,2535182.3420065134,,,pool,p102,,C700,B600,叢生狀竹(clumping)
,竹林,30.17736603061792,0.9028605188239304,-0.4299335803923477,-0.0125092421441774,0.0249907578558225,55.0,,,,186800.92500928548,2535505.63184252,,,pool,p103,,C700,B600,叢生狀竹(clumping)
,竹林,22.48092791828604,-0.9061831399952656,-0.4228854653311238,0.0061906934306569,0.0011906934306569,103.0,,,,186521.20347177156,2538779.053703213,,,pool,p105,,C700,B600,叢生狀竹(clumping)
,竹林,19.47122063449069,-0.7071067811865475,0.7071067811865476,0.008125,-0.021875,92.0,,,,189991.1006230623,2537170.2350272387,,,pool,p106,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,16.970296539403275,-0.8192319205190405,0.5734623443633283,-0.0537751677852349,0.0387248322147651,96.0,,,,187987.0438389817,2538655.5706587764,,,pool,p107,,B600,C700,B600
,竹林,25.530275981014736,-0.7327934916262991,-0.6804510993672779,0.0182602739726027,0.0007602739726027,94.0,,,,185643.61503715857,2538138.5603382937,,,pool,p108,,C700,B600,叢生狀竹(clumping)
,竹林,20.001783914715947,0.9615239476408232,0.274721127897378,0.0019811320754716,0.0019811320754716,78.0,,,,188947.53544634688,2539908.042313926,,,pool,p109,,C700,B600,叢生狀竹(clumping)
,竹林,34.21858270764896,0.2940858488375231,-0.95577900872195,-0.0097297297297297,0.0152702702702702,80.0,,,,186901.3829351696,2537720.751157036,,,pool,p110,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,27.806069555844164,0.853281833651959,0.5214500094539749,-0.0251966292134831,0.0023033707865168,111.0,,,,186785.26121445635,2538186.2691258467,,,pool,p111,,C700,B600,叢生狀竹(clumping)
,竹林,12.137063673133053,-0.5812381937190962,-0.8137334712067351,0.0271621621621621,-0.0128378378378378,45.0,,,,185928.92402842583,2536587.051683288,,,pool,p112,,C700,-1,叢生狀竹(clumping)
,竹林,30.33766438484491,0.3417430630867044,0.9397934234884372,0.0077007299270073,-0.0372992700729927,47.0,,,,187488.52259211303,2535772.979560784,,,pool,p113,,C700,B600,叢生狀竹(clumping)
,竹林,37.90505895833579,-0.9953500135553,-0.0963241948601901,0.0017615979381443,0.0117615979381443,93.0,,,,186463.52566555893,2535235.861324184,,,pool,p114,,C700,B600,叢生狀竹(clumping)
,竹林,12.755871704044356,-0.1104315260748464,0.9938837346736188,0.0298018292682926,-0.0051981707317073,75.0,,,,189359.56913304413,2539939.947299814,,,pool,p115,,C700,B600,叢生狀竹(clumping)
,竹林,16.970296539403275,-0.5734623443633285,0.8192319205190404,-0.0123657718120805,0.0101342281879194,85.0,,,,185961.7523813845,2537494.7929965435,,,pool,p116,,C700,B600,叢生狀竹(clumping)
,竹林,15.90987591526664,-0.6139406135149206,-0.7893522173763262,-0.0292788461538461,0.0257211538461538,59.0,,,,187600.4970177944,2535723.544193908,,,pool,p117,,C700,B600,叢生狀竹(clumping)
,竹林,20.26014116551069,-0.8804710999221753,0.4740998230350174,0.0142832568807339,-0.000716743119266,81.0,,,,186691.7467799587,2537046.335327385,,,pool,p118,,C700,-1,叢生狀竹(clumping)
,竹林,16.753888986635726,0.7474093186836597,0.6643638388299198,0.0123793103448275,-0.0101206896551724,85.0,,,,189198.31943210305,2539574.7955819205,,,pool,p119,,C700,B600,叢生狀竹(clumping)
,竹林,24.74862531519583,0.7592566023652966,0.6507913734559685,-0.0454411764705882,0.0145588235294117,51.0,,,,187393.72162209213,2535686.1663231053,,,pool,p120,,C700,B600,叢生狀竹(clumping)
,竹林,30.17736603061792,-0.9028605188239304,-0.4299335803923476,0.0049768946395563,-0.0075231053604436,79.0,,,,186514.0099301126,2536239.5434107524,,,pool,p122,,C700,-1,叢生狀竹(clumping)
,竹林,23.62078775621093,0.5144957554275265,-0.8574929257125442,0.0164705882352941,-0.0385294117647058,34.0,,,,185287.09325928605,2536075.9446063843,,,pool,p124,,C700,B600,叢生狀竹(clumping)
,竹林,16.970296539403275,-0.8192319205190405,-0.5734623443633283,-0.0082046979865771,0.0142953020134228,73.0,,,,186833.65560555924,2535045.597351694,,,pool,p125,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,8.984876931685683,-0.9486832980505138,-0.316227766016838,-0.0392499999999999,0.0307499999999999,111.0,,,,185932.13945159432,2537984.985197664,,,pool,p126,,B600,C700,B600
,竹林,14.103462835639398,-0.9950371902099892,0.0995037190209988,0.0122029702970297,-0.0202970297029702,48.0,,,,188902.62161633035,2538282.2898803893,,,pool,p127,,C700,-1,叢生狀竹(clumping)
,竹闊混淆林,29.92228709167213,-0.8253072612498317,0.5646839155919903,0.0116344339622641,0.0216344339622641,92.0,,,,188514.6809984439,2536701.92456951,,,pool,p128,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,10.779771619960355,-0.3939192985791676,-0.919145030018058,-0.0263577586206896,-0.0013577586206896,50.0,,,,187219.2792953545,2536106.542988211,,,pool,p129,,B600,C700,B600
,竹林,11.04835208485498,-0.768221279597376,0.6401843996644797,0.0127868852459016,-0.0197131147540983,110.0,,,,189735.07117493267,2538072.450080604,,,pool,p130,,C700,B600,叢生狀竹(clumping)
,竹林,16.753888986635726,-0.7474093186836597,-0.6643638388299198,-0.0095172413793103,0.0179827586206896,90.0,,,,189155.9734798973,2538772.4325504145,,,pool,p131,,C700,-1,叢生狀竹(clumping)
,竹闊混淆林,8.984876931685683,-0.9486832980505138,0.316227766016838,-0.0084999999999999,-0.0034999999999999,48.0,,,,188345.811346408,2536637.7068841723,,,pool,p132,,C700,B600,叢生狀竹(clumping)
,竹林,23.893396656492648,-0.9593655015712704,0.2821663239915504,-0.013953025477707,-0.008953025477707,121.0,,,,187915.74543730804,2539965.4241706817,,,pool,p134,,C700,B600,叢生狀竹(clumping)
,竹林,17.65096881191823,-0.7071067811865475,-0.7071067811865476,0.015625,-0.009375,125.0,,,,189499.42014027672,2537231.788638581,,,pool,p135,,C700,B600,叢生狀竹(clumping)
,竹林,21.211450322740603,0.2576626505603324,-0.9662349396012464,-0.0071161825726141,0.0253838174273858,43.0,,,,187861.5481943755,2536174.2887449064,,,pool,p136,,C700,B600,叢生狀竹(clumping)
,竹林,22.29512452730975,-0.6097107608496922,-0.7926239891046002,-0.0275278810408921,0.0099721189591078,54.0,,,,187801.47083974,2535717.690276196,,,pool,p137,,C700,B600,叢生狀竹(clumping)
,竹林,26.593674030621376,0.9987523388778446,-0.0499376169438922,0.0027431421446384,0.0002431421446384,90.0,,,,188152.4533533598,2539386.569183812,,,pool,p138,,C700,B600,叢生狀竹(clumping)
,竹林,26.39225472997553,-0.6549305384178419,0.7556890827898176,-0.0126967005076142,0.0173032994923857,110.0,,,,186819.54582199312,2539602.3742547203,,,pool,p139,,C700,B600,叢生狀竹(clumping)
,竹林,10.779771619960355,0.3939192985791677,-0.919145030018058,-0.0025646551724137,0.0174353448275862,100.0,,,,189505.7396286019,2539195.255555813,,,pool,p141,,C700,B600,叢生狀竹(clumping)
,竹林,14.03624346792648,-0.5999999999999999,-0.8000000000000002,0.0062,-0.0088,77.0,,,,186471.1836328798,2536022.505671936,,,pool,p142,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,39.57420005713789,0.9981684966311908,0.0604950604018903,0.0102927721866422,-0.0072072278133577,65.0,,,,187523.48693427947,2538415.884122073,,,pool,p143,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,36.94611005709807,0.930751493440347,-0.3656523724229935,0.0086850828729281,0.0261850828729281,87.0,,,,188199.24837558725,2538492.1281481376,,,pool,p144,,B600,C700,B600
,竹林,27.565248984490395,-0.9578262852211514,-0.2873478855663452,0.0021330275229357,-0.0028669724770642,104.0,,,,188069.0772984366,2537904.999540813,,,pool,p145,,C700,-1,叢生狀竹(clumping)
,竹闊混淆林,18.053902977226738,-0.5368754921931592,0.8436614877321075,0.0008529411764705,-0.0141470588235294,84.0,,,,187114.9210844144,2538856.4741727686,,,pool,p147,,B600,C700,B600
,竹林,18.779921287170044,0.95577900872195,-0.2940858488375231,0.0116216216216216,-0.0208783783783783,55.0,,,,185605.36669069,2538261.419619236,,,pool,p148,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,11.395654497719995,-0.8682431421244591,-0.496138938356834,0.053,-0.0195,67.0,,,,188737.7498627992,2536414.575688085,,,pool,p149,,B600,C700,B600
,竹林,22.144873841221013,0.7371541402007414,0.6757246285173463,0.0069622641509433,-0.0255377358490566,45.0,,,,185802.05538178032,2535155.003256778,,,pool,p150,,C700,-1,叢生狀竹(clumping)
,竹林,16.808314433366295,0.413802944301184,0.9103664774626048,-0.0128510273972602,-0.0078510273972602,65.0,,,,185703.2337922241,2537848.0447069453,,,pool,p151,,C700,B600,叢生狀竹(clumping)
,竹林,2.02486829727734,-0.7071067811865475,-0.7071067811865476,-0.0075,0.0075,125.0,,,,189578.88881490345,2538782.053109422,,,pool,p152,,C700,B600,叢生狀竹(clumping)
,竹林,13.270669478570088,0.847998304005088,0.52999894000318,0.0001685393258426,-0.0123314606741573,63.0,,,,189113.46483392597,2539198.310667042,,,pool,p153,,C700,B600,叢生狀竹(clumping)
,竹林,36.71637457580036,0.7709617516270896,-0.6368814469962913,0.0098581460674157,-0.0101418539325842,85.0,,,,186420.00991115297,2536363.4301160737,,,pool,p154,,C700,B600,叢生狀竹(clumping)
,竹林,24.748625315195834,-0.9761870601839528,0.2169304578186562,0.0044117647058823,-0.0105882352941176,63.0,,,,187007.63964702695,2536652.558601632,,,pool,p155,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,16.753888986635722,-0.9965457582448796,-0.0830454798537401,-0.0072758620689655,0.0052241379310344,87.0,,,,186082.527738756,2539590.5187095185,,,pool,p156,,B600,C700,B600
,竹林,35.14579037169356,0.994309153919809,-0.1065331236342652,-0.0143631778058007,-0.0118631778058007,87.0,,,,188271.77449345108,2539233.048917662,,,pool,p157,,C700,B600,叢生狀竹(clumping)
,竹林,16.753888986635726,-0.7474093186836597,-0.6643638388299198,-0.0126551724137931,0.0048448275862068,116.0,,,,187858.5231415143,2539942.495943661,,,pool,p158,,C700,B600,叢生狀竹(clumping)
,竹林,20.92817687973532,-0.1961161351381841,0.98058067569092,-0.0045192307692307,0.0204807692307692,102.0,,,,188464.97874656317,2536105.259076074,,,pool,p159,,C700,B600,叢生狀竹(clumping)
,竹林,12.68038349181982,-1.0,-1.2246467991473532e-16,0.005,-0.0025,128.0,,,,189808.19616496665,2538198.172891146,,,pool,p160,,C700,B600,叢生狀竹(clumping)
,竹林,10.024987862075742,-0.7071067811865475,0.7071067811865476,-0.016875,0.0281249999999999,59.0,,,,188549.94968547972,2538281.957960303,,,pool,p161,,C700,B600,叢生狀竹(clumping)
,竹林,8.984876931685683,0.3162277660168379,0.9486832980505138,0.005,-0.005,74.0,,,,188906.98470008213,2539316.853369696,,,pool,p162,,C700,B600,叢生狀竹(clumping)
,竹林,31.160066779905723,-0.1240347345892084,0.9922778767136676,-0.0083076923076923,-0.0108076923076923,51.0,,,,187324.75624781303,2535674.29449356,,,pool,p163,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,23.994436724543963,0.7863183388224226,-0.6178215519319036,-0.0045347003154574,-0.0120347003154574,68.0,,,,188634.51544994224,2536184.390174012,,,pool,p164,,B600,C700,B600
,竹林,19.827028653408167,-0.8320502943378437,-0.5547001962252291,-0.0153846153846153,0.0046153846153846,86.0,,,,186297.20617710572,2537053.487829376,,,pool,p165,,C700,B600,叢生狀竹(clumping)
,竹林,15.793169048263962,-0.7071067811865475,-0.7071067811865476,-0.036875,0.018125,70.0,,,,188003.41208623984,2535744.835451033,,,pool,p167,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,38.71430174309542,0.9980525784828884,-0.0623782861551805,-0.0002140077821011,0.0147859922178988,92.0,,,,188053.41727965296,2538891.7476380807,,,pool,p168,,B600,C700,B600
,竹闊混淆林,3.1996013002506887,-0.4472135954999579,-0.8944271909999159,-0.002,0.0005,42.0,,,,187630.5392154126,2537092.5108005195,,,pool,p169,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,28.810793742973065,6.123233995736766e-17,1.0,0.015,-0.015,69.0,,,,186030.77592064388,2539959.7394082635,,,pool,p171,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,36.62354905164433,0.3363363969981562,0.9417419115948374,-0.0097850678733031,-0.0247850678733031,77.0,,,,187152.87913441216,2535875.132218355,,,pool,p173,,B600,C700,B600
,竹林,19.827028653408167,-0.8320502943378437,-0.5547001962252291,0.0048076923076923,0.0048076923076923,110.0,,,,186548.0498730741,2538789.5723161395,,,pool,p175,,C700,B600,叢生狀竹(clumping)
,竹林,18.445687755403306,-0.9743911956946198,-0.2248595066987585,0.0267837078651685,-0.0032162921348314,46.0,,,,186883.0797304389,2536030.1432526046,,,pool,p176,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,26.47888107199723,-0.9535826651341416,0.3011313679370975,-0.0252078085642317,0.0072921914357682,68.0,,,,188650.58076705044,2536680.2823226377,,,pool,p177,,B600,C700,B600
,竹闊混淆林,23.58638143384095,0.9161573349021892,0.4008188340197077,0.0026721311475409,-0.034827868852459,47.0,,,,187748.59926258316,2537538.189728322,,,pool,p178,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,20.26014116551069,-0.8804710999221753,0.4740998230350174,0.0287844036697247,-0.0412155963302752,51.0,,,,186971.2172767681,2537643.8159547653,,,pool,p180,,C700,B600,叢生狀竹(clumping)
,竹林,31.160066779905723,0.8682431421244592,-0.4961389383568337,-0.010076923076923,0.0124230769230769,74.0,,,,188196.959262304,2538081.305480263,,,pool,p182,,C700,B600,叢生狀竹(clumping)
,竹林,21.954998832237575,-0.9922778767136676,-0.1240347345892083,0.0002307692307692,-0.0047692307692307,56.0,,,,186174.82669613764,2535049.3633505004,,,pool,p184,,C700,B600,叢生狀竹(clumping)
,竹林,2.862405226111748,1.0,-0.0,0.0,-0.02,60.0,,,,186226.61507238017,2539742.825178495,,,pool,p186,,C700,-1,叢生狀竹(clumping)
,竹林,21.211450322740603,-0.2576626505603323,-0.9662349396012464,-0.006701244813278,0.0007987551867219,51.0,,,,185185.509908018,2536075.024011244,,,pool,p187,,C700,B600,叢生狀竹(clumping)
,竹林,10.779771619960355,-0.919145030018058,0.3939192985791677,0.015301724137931,0.000301724137931,98.0,,,,187687.06103674448,2539453.6046638694,,,pool,p190,,C700,B600,叢生狀竹(clumping)
,竹林,7.125016348901798,-0.5999999999999999,0.8000000000000002,0.0022,-0.0053,82.0,,,,189862.2393971466,2538569.0381478565,,,pool,p191,,C700,B600,叢生狀竹(clumping)
,竹林,5.710593137499643,-1.0,-1.2246467991473532e-16,0.0,-0.01,64.0,,,,187336.81583922464,2538789.3802078688,,,pool,p192,,C700,B600,叢生狀竹(clumping)
,竹林,13.270669478570088,-0.5299989400031799,-0.847998304005088,0.0021348314606741,0.0046348314606741,62.0,,,,185054.04936214624,2537850.2681850544,,,pool,p194,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,12.755871704044356,0.9938837346736188,-0.1104315260748465,-0.0024695121951219,-0.0224695121951219,45.0,,,,188320.51059293892,2536452.7692802986,,,pool,p195,,C700,B600,叢生狀竹(clumping)
,竹林,16.310399352728993,-0.9397934234884372,0.3417430630867042,0.007956204379562,0.005456204379562,77.0,,,,186474.1641147559,2536883.860432101,,,pool,p196,,C700,-1,叢生狀竹(clumping)
,竹闊混淆林,4.289153328819018,-1.0,-1.2246467991473532e-16,0.0,-0.0075,40.0,,,,187986.4533725368,2537085.4672039216,,,pool,p197,,B600,C700,B600
,竹林,10.315082561193284,-0.274721127897378,0.9615239476408232,0.0026415094339622,-0.0198584905660377,77.0,,,,187013.29806683637,2539901.6683964767,,,pool,p198,,C700,B600,叢生狀竹(clumping)
,竹林,21.211450322740603,-0.9662349396012464,0.2576626505603323,-0.0131327800829875,-0.0206327800829875,94.0,,,,189976.6976841745,2537212.585590862,,,pool,p200,,C700,B600,叢生狀竹(clumping)
,竹林,7.125016348901798,0.6,-0.8,-0.0212,0.0663,99.0,,,,188287.107346242,2535304.231424183,,,pool,p201,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,2.02486829727734,0.7071067811865476,-0.7071067811865475,-0.005,0.0099999999999999,81.0,,,,189208.1896616372,2537963.455541778,,,pool,p202,,B600,C700,B600
,竹林,11.976725812374069,0.7071067811865476,0.7071067811865475,-0.015,0.015,97.0,,,,189339.29548549827,2537541.633899137,,,pool,p205,,C700,B600,叢生狀竹(clumping)
,竹林,4.044691235386268,-0.7071067811865475,0.7071067811865476,0.0106249999999999,0.005625,68.0,,,,189187.7863505881,2539866.2290377724,,,pool,p206,,C700,B600,叢生狀竹(clumping)
,竹林,14.628281989748366,-0.9578262852211514,-0.2873478855663452,-0.0202522935779816,0.0022477064220183,79.0,,,,187777.7984434703,2538442.283386793,,,pool,p207,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,18.053902977226738,-0.8436614877321074,-0.5368754921931594,0.0127132352941176,-0.0272867647058823,73.0,,,,187105.63721876225,2535918.301633755,,,pool,p208,,B600,C700,B600
,竹林,23.02549200852804,0.4705882352941176,0.8823529411764706,0.009636678200692,0.002136678200692,97.0,,,,186621.851289936,2536655.037587274,,,pool,p210,,C700,-1,叢生狀竹(clumping)
,竹闊混淆林,31.588135505201176,-0.8944271909999159,0.4472135954999581,-0.046,0.0115,68.0,,,,189124.4492911792,2538109.5210514865,,,pool,p211,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,12.604382648379184,0.8944271909999159,0.4472135954999579,0.002,-0.013,56.0,,,,189058.778110304,2537389.0709656053,,,pool,p212,,C700,B600,叢生狀竹(clumping)
,竹林,9.520202144985053,-0.4472135954999579,0.8944271909999159,-0.0205,0.007,97.0,,,,189244.5586718926,2538132.2653816114,,,pool,p213,,C700,B600,叢生狀竹(clumping)
,竹闊混淆林,26.47888107199723,-0.9535826651341416,-0.3011313679370975,0.0091750629722921,-0.0033249370277078,82.0,,,,187943.34427953296,2538035.1676343256,,,pool,p214,,B600,C700,B600
