case,ft,slope,north,east,planc,profc,elev,slope2,lid,year,x,y,event,area_ha,old_scar,d_debris,d_road,d_river,in_largels
1,闊葉樹林型,38.11835994667712,0.3823517927262996,0.9240168324218908,-7.614213197969542e-05,-0.0025761421319796,1796.0,1453.0093650244382,2018_65,2018,248579.57,2556309.86,0909熱帶低壓暨山竹颱風,3.10441573224,True,5849.57966511228,8472.390516943136,2227.647482657598,False
1,闊葉樹林型,42.59042663590696,0.3807498052542948,-0.924678098474716,-0.04010724852071,-0.00510724852071,1588.0,1813.9444410285728,2018_66,2018,247977.27,2554491.76,0909熱帶低壓暨山竹颱風,30.1413510914,True,7606.952411548588,10160.969267529175,3199.45822281031,False
1,闊葉樹林型,44.19926406432079,0.7198442954206851,0.6941355705842321,0.0094183740912095,-0.0030816259087904,500.0,1953.5749438275595,2018_67,2018,258299.52,2560649.73,0909熱帶低壓暨山竹颱風,3.13439495843,False,211.90523700971346,220.95058514534043,87.76485183318113,False
1,闊葉樹林型,48.082496179513946,0.1571150487351318,0.9875803063351136,0.0028261964735516,0.0003261964735516,849.0,2311.926438852973,2018_68,2018,264884.8,2560373.97,0909熱帶低壓暨山竹颱風,0.1669527751,False,2449.5695351784584,1279.510461397242,792.4258631017706,False
1,闊葉樹林型,52.15176825496264,-0.9130087106158284,0.4079400621900508,-0.0235301886792452,0.0164698113207547,420.0,2719.806932119329,2018_69,2018,272827.29,2583550.8,0909熱帶低壓暨山竹颱風,0.14475488914,False,4004.9191598569414,3078.777767941422,111.76146862975615,False
1,闊葉樹林型,47.7924373291279,-0.0680238881373777,0.99768369268154,-0.0265706940874036,-0.0440706940874036,1987.0,2284.117065858618,2018_70,2018,256407.43,2582265.67,0909熱帶低壓暨山竹颱風,0.65659221851,False,19390.59448674633,11782.816402116518,6280.916402289529,False
1,針葉樹林型,46.242226022013895,0.7421026427511382,0.67028625796877,0.0116303724928366,-0.0108696275071633,2357.0,2138.343467471019,2018_71,2018,275093.41,2634538.16,0909熱帶低壓暨山竹颱風,0.77677989069,False,16979.798186815955,21051.40126867848,2514.082779631606,False
1,闊葉樹林型,41.46155762076173,0.4244338762307196,0.9054589359588684,-0.0039711769415532,-0.0014711769415532,1829.0,1719.0607603397452,2018_72,2018,282934.86,2659975.93,0909熱帶低壓暨山竹颱風,0.57165058091,False,3974.212356459285,10025.373040665932,8485.171773986172,False
1,闊葉樹林型,16.808314433366295,-0.9103664774626048,0.4138029443011841,-0.019083904109589,0.0059160958904109,575.0,282.5194340909097,2019_0,2019,270101.04,2582758.12,白鹿颱風,0.91,False,6800.165259248583,4452.802351385571,1980.7949006274864,False
1,闊葉樹林型,46.53438273346463,-0.8056510126494245,0.5923904504775181,-0.0162535092644581,0.0262464907355418,2151.0,2165.4487763845714,2019_2,2019,245665.92,2582198.89,白鹿颱風,0.1,False,15205.518360023174,7471.1358406538875,673.6110313035635,False
1,闊葉樹林型,46.5263493090976,0.9954954725939522,0.0948090926279954,-0.0104438202247191,0.0195561797752808,2103.0,2164.7011800321666,2019_3,2019,248744.43,2579816.34,白鹿颱風,0.27,False,14488.490379775789,5529.549224368735,479.0912614473112,False
1,闊葉樹林型,39.63842114615208,-0.995893206467704,0.0905357460425184,-0.0165471311475409,-0.0015471311475409,1742.0,1571.204430959716,2019_5,2019,262082.24,2570980.26,白鹿颱風,0.17,False,10545.574517160097,9323.792912791003,2048.6670124922853,False
1,待成林地,29.992245119716017,0.0866296163648419,-0.996240588195683,0.0048733583489681,-0.0026266416510318,730.0,899.5347673211293,2019_6,2019,272162.78,2569393.44,白鹿颱風,0.15,False,2263.4434075309114,5780.554340126178,1866.476176286825,False
1,闊葉樹林型,41.23221278344418,-0.9983713344239766,0.0570497905385131,-7.933279088689994e-05,0.0024206672091131,1171.0,1700.095371019218,2019_7,2019,255854.82,2547764.76,白鹿颱風,0.22,False,7424.64128157633,9724.299997472428,4358.6283208601935,False
1,闊葉樹林型,34.78470182920318,0.5038710255240861,0.8637789008984335,0.0031865284974093,-0.0018134715025906,1934.0,1209.975481346571,2019_9,2019,240140.68,2532749.33,白鹿颱風,0.14,False,13555.187810317488,19484.05787098449,6099.6288569738,False
1,闊葉樹林型,40.376760812124,-0.9995677544643532,0.0293990516018926,-0.002657735522904,0.0148422644770959,1478.0,1630.2828136794722,2019_10,2019,238082.75,2528446.86,白鹿颱風,0.13,False,13925.917419941321,18880.114103288324,7718.072857256475,False
1,針闊葉樹混淆,51.14301422794352,0.5639616461575326,0.8258009818735298,0.0376673427991886,-0.0098326572008113,642.0,2615.6079043196337,2019_11,2019,243504.63,2529038.36,白鹿颱風,0.13,True,8874.11504045286,15971.320994586422,2344.4609446694417,False
1,闊葉樹林型,37.247373202381205,0.9863939238321436,0.1643989873053572,0.0185135135135135,0.0060135135135135,969.0,1387.3668104774654,2019_12,2019,243787.9,2527747.92,白鹿颱風,0.16,False,8204.636714794035,14934.477868839926,2913.0299095516675,False
1,竹林,37.90505895833579,0.0963241948601903,0.9953500135553,-0.0174265463917525,0.0225734536082474,844.0,1436.7934946349126,2019_13,2019,281895.43,2727704.03,利奇馬颱風,0.13,False,109.78930071486162,6664.409871059394,309.6151173811237,False
1,闊葉樹林型,35.14579037169356,-0.994309153919809,0.1065331236342652,-0.0025283732660781,0.0049716267339218,1730.0,1235.2265808510276,2019_14,2019,275653.47,2665432.4,利奇馬颱風,0.69,False,4430.0195599352965,2560.617409582271,7470.724770794634,False
1,闊葉樹林型,44.8650800832348,0.4270063054078289,-0.9042486467459908,-0.0084794952681388,0.0240205047318611,864.0,2012.875410875072,2019_15,2019,219246.96,2558579.52,利奇馬颱風,0.4,False,168.73370372668785,1064.8214439823016,1608.4708577554782,False
1,闊葉樹林型,49.92253116417593,0.967617272396844,0.2524218971470027,0.0335840707964601,0.0035840707964601,1367.0,2492.2591178381167,2019_19,2019,285714.34,2660542.66,白鹿颱風,0.2,False,6475.718680946848,11305.813209909453,6027.290061561208,False
1,闊葉樹林型,59.85683435861931,0.9871673987372204,-0.1596888439133738,0.0185605900948366,-0.0039394099051633,679.0,3582.840619435189,2019_20,2019,270408.58,2586515.05,白鹿颱風,0.5,False,5991.9217010894035,6843.656286477047,3475.9124724148205,False
1,闊葉樹林型,50.12698754083821,-0.4803146228655843,0.8770962678415019,0.0059507195813344,-0.0165492804186655,2121.0,2512.7148799193487,2019_21,2019,293229.22,2659960.65,白鹿颱風,0.22,False,7329.794802302973,12791.31324288262,2668.90484993031,False
1,闊葉樹林型,47.91647143816213,0.4740998230350173,0.8804710999221753,0.0174369266055045,-0.0225630733944954,1879.0,2295.9882350842067,2019_22,2019,280427.16,2633824.43,白鹿颱風,1.82,False,11740.19263728102,16292.483316603317,2387.757626739238,False
1,闊葉樹林型,29.71061986959468,0.481918749772156,-0.876215908676647,0.0313243761996161,-0.0261756238003838,1026.0,882.7209330355538,2019_23,2019,234172.1,2576450.4,利奇馬颱風、0815豪雨、白鹿颱風,0.27,False,3538.5684400368486,515.3854362563465,400.5043174248401,False
1,闊葉樹林型,52.61435829572586,0.7259526839058266,-0.687744647910783,0.0174890510948905,-0.0025109489051094,557.0,2768.270698871017,2019_25,2019,259227.02,2557152.39,白鹿颱風,0.42,False,1708.867115480842,2553.464219866188,90.48294419855408,False
1,闊葉樹林型,48.50622597171452,0.818191696860666,0.5749455167129005,0.0036552567237163,-0.0038447432762836,978.0,2352.853958019032,2019_26,2019,250910.69,2556707.03,白鹿颱風,0.34,False,4143.863970423811,6557.058970429489,69.9420371254237,False
1,闊葉樹林型,51.5012610615559,0.9544799780350296,0.2982749931359468,0.0013879003558718,-0.0111120996441281,1021.0,2652.379890930534,2019_27,2019,250899.07,2556991.34,白鹿颱風,0.16,False,3896.0030172115553,6345.422212572668,130.039540244995,False
1,闊葉樹林型,40.327805440220686,0.2356000256215041,-0.9718501056887048,0.0237597571552471,0.0012597571552471,1583.0,1626.3318916242931,2019_28,2019,235882.71,2556309.24,利奇馬颱風、0815豪雨、白鹿颱風,1.62,False,5789.105509896502,10796.432998318167,5200.83213256159,False
1,針葉樹林型,50.05301215093204,0.9422146902791404,-0.3350096676548055,0.0028145550197281,-0.0046854449802718,2491.0,2505.3040253813506,2019_29,2019,243898.94,2550491.22,白鹿颱風,0.43,False,12648.597828529159,15872.214414415359,8833.336695411686,False
1,闊葉樹林型,36.05502968442895,0.9615239476408232,-0.274721127897378,0.0046698113207547,-0.0053301886792452,2082.0,1299.9651655450523,2019_30,2019,225850.96,2527764.55,利奇馬颱風、0815豪雨、白鹿颱風,1.06,False,7295.740923134043,11607.365716538561,6186.9025618509195,False
1,針葉樹林型,38.06176053983252,0.9578262852211514,-0.2873478855663454,-0.0011926605504587,0.0213073394495412,2253.0,1448.6976153915518,2019_31,2019,235331.48,2528210.18,利奇馬颱風、0815豪雨、白鹿颱風,0.19,False,14839.802499362795,16862.17750595426,10465.34627830263,False
1,針闊葉樹混淆,53.7543942971169,0.7514402250505251,0.6598011732150953,0.0029627141417534,-0.0095372858582465,1994.0,2889.5349062499145,2019_32,2019,235825.88,2528447.21,利奇馬颱風、0815豪雨、白鹿颱風,0.21,False,15218.636833850513,17358.790714957555,9938.632805732585,False
1,闊葉樹林型,49.85993385121615,0.3162277660168379,0.9486832980505138,-0.018125,0.026875,1774.0,2486.01300364765,2019_33,2019,237326.27,2529044.38,白鹿颱風,0.14,False,14790.622335701903,18792.527569888705,8370.418217338238,False
1,針葉樹林型,50.10853326616952,0.9821551918921464,0.1880722707878578,0.0010862445414847,-0.0039137554585152,764.0,2510.865106086818,2019_34,2019,244237.02,2529443.41,白鹿颱風,0.19,False,8369.860300620825,15255.092173757099,1511.9791534510366,False
1,闊葉樹林型,28.40597188009524,0.8320502943378437,-0.554700196225229,-0.0094230769230769,-0.0144230769230769,1028.0,806.8992384527613,2019_35,2019,242540.0,2524764.16,白鹿颱風,3.22,False,9254.674404024085,14258.099747478169,6049.413623139713,False
1,針闊葉樹混淆,58.15991565501041,0.8849182223819824,-0.4657464328326223,-0.0198644251626898,0.0076355748373101,1652.0,3382.575788997925,2019_36,2019,244705.14,2613622.16,利奇馬颱風、0815豪雨、白鹿颱風,0.26,False,3839.1836522627614,5508.76537133458,3119.0306144960546,False
1,闊葉樹林型,45.37114282183035,0.962449675986404,-0.2714601650218062,-0.0055823690621193,0.0144176309378806,878.0,2058.540600958928,2019_37,2019,253954.33,2642063.78,利奇馬颱風、0815豪雨、白鹿颱風,0.16,False,2474.912079489377,9988.460330288262,346.37334413023245,False
1,闊葉樹林型,38.46757814830217,0.9125093245149511,0.4090559040929092,-0.0297524752475247,0.0052475247524752,763.0,1479.7545685957343,2019_38,2019,236660.58,2616675.65,利奇馬颱風、0815豪雨、白鹿颱風,0.26,False,1788.6442645728907,1200.844898858035,470.1721669529047,False
1,針闊葉樹混淆,41.46155762076173,0.4244338762307196,0.9054589359588684,0.018714971977582,-0.0087850280224179,753.0,1719.0607603397452,2019_39,2019,243339.72,2529062.22,白鹿颱風,0.24,False,9036.165367984708,16136.797625004521,2486.7036527119067,False
1,闊葉樹林型,41.56364135798625,-0.648466455599791,0.7612432304867113,0.0046025437201907,-0.0053974562798092,2155.0,1727.536282935305,2019_40,2019,275674.5,2666486.27,利奇馬颱風、0815豪雨、白鹿颱風,0.16,False,5461.486182985529,1507.230678859044,8060.2643685985695,False
1,闊葉樹林型,35.009177890477666,0.5710644881985998,-0.8209052017854871,-0.0019872611464968,0.0005127388535031,1464.0,1225.6425365671105,2019_42,2019,266610.86,2649465.97,利奇馬颱風、0815豪雨、白鹿颱風,1.24,False,4899.673598458388,8136.155606385851,526.0344433709942,False
1,闊葉樹林型,45.78377864972804,-0.754081595886306,-0.6567807448042018,0.0062818047337278,0.0012818047337278,1441.0,2096.1543874472927,2019_43,2019,262153.76,2705743.73,利奇馬颱風,1.35,False,8852.967270414874,21818.335484666415,114.35957006846414,False
1,闊葉樹林型,48.651427125408304,0.6380178647503231,0.7700215609055623,0.0049376815101645,-0.0150623184898354,1319.0,2366.961361338915,2019_44,2019,257540.1,2706709.04,利奇馬颱風,0.16,False,4174.916188209828,17110.336462903062,4268.045186202782,False
1,闊葉樹林型,48.2252263459996,-0.401990062035198,-0.9156440301912844,0.0014763092269326,0.0189763092269326,1179.0,2325.672456122894,2019_45,2019,274995.33,2719264.49,利奇馬颱風,0.24,False,5113.26454689491,17456.906774776402,2550.960103807613,False
1,闊葉樹林型,44.4246291370315,-0.9947814386110524,0.1020288654985695,-0.0042127521145087,0.0032872478854912,1057.0,1973.5476739627884,2019_46,2019,287487.12,2734916.25,利奇馬颱風,0.82,False,2576.090063744858,1249.3257154742457,920.3684181620018,False
1,闊葉樹林型,54.75669226784779,-0.3002858752327097,0.953849250739196,-0.0216926677067082,0.0108073322932917,499.0,2998.295348115782,2019_47,2019,284716.41,2737278.31,利奇馬颱風,0.34,False,1180.0706867124777,21.515497118482187,501.31065915644456,False
1,針闊葉樹混淆,56.99691408535335,-0.8443294201829336,0.535824439731477,0.0049195887160558,-0.0075804112839441,1880.0,3248.6482152531507,2019_48,2019,272462.34,2672941.29,利奇馬颱風、0815豪雨、白鹿颱風,3.53,False,4755.082252542376,4968.323206004602,7091.014592505755,False
1,闊葉樹林型,30.541505272932262,-0.5931990380498501,0.8050558373533679,-0.0112522441651705,0.0012477558348294,1712.0,932.7835443365492,2019_49,2019,271388.28,2670583.02,利奇馬颱風、0815豪雨、白鹿颱風,0.31,False,4058.8608312444217,2978.754477386375,9115.406895745455,False
1,闊葉樹林型,38.11835994667712,-0.8602915336341742,-0.509802390301733,0.0059289340101522,0.0084289340101522,1331.0,1453.009365024439,2019_50,2019,266053.79,2665683.54,利奇馬颱風、0815豪雨、白鹿颱風,1.28,False,6584.853998138855,1663.4298940153103,5009.4865429838665,False
1,闊葉樹林型,38.836224204282125,-0.59001658934231,0.8073911222578979,-0.003102700096432,0.0043972999035679,2128.0,1508.252310445269,2019_52,2019,252824.72,2610478.58,利奇馬颱風、0815豪雨、白鹿颱風,1.56,False,7868.591359545515,12555.077095419714,2601.834704450489,False
1,闊葉樹林型,53.07950451918269,-0.9955795027140816,0.0939225945956681,-0.0032873147494707,-0.0282873147494707,1615.0,2817.433800001936,2019_54,2019,264883.38,2700743.51,0518及0611豪雨,0.15,False,9960.403397563781,17103.518189246457,862.3459675651249,False
1,闊葉樹林型,32.985092758994966,-0.9629640197141816,-0.2696299255199709,-0.0061628338278931,0.0038371661721068,1802.0,1088.0163443195022,2019_55,2019,265057.54,2700749.89,0518及0611豪雨,0.28,False,9799.178017793954,17072.598694761742,994.2675178609277,False
1,針葉樹林型,37.11250830386473,-0.9912279006826348,-0.1321637200910177,-0.0032751091703056,0.0017248908296943,2401.0,1377.3382726044283,2019_56,2019,265455.5,2697380.77,0518及0611豪雨,0.17,False,8786.191882277286,13698.098277387207,3979.708696758475,False
1,針葉樹林型,48.99761517464819,-0.7389558439133294,-0.6737538576856827,0.0012860179499291,0.0037860179499291,2532.0,2400.7662928029144,2019_58,2019,280360.72,2684310.59,0518及0611豪雨,0.24,False,7298.621037789732,3636.2070596723247,2575.5969111262884,False
1,針葉樹林型,46.93804858054488,-0.7943578329771962,0.607450107570797,0.000346615720524,-0.0046533842794759,2205.0,2203.180404549591,2019_59,2019,274564.51,2669729.57,0518及0611豪雨,0.12,False,7314.16028240358,1287.465253985438,8430.265004034247,False
1,闊葉樹林型,44.27477570094075,-0.9230769230769232,0.3846153846153846,0.0068343195266272,-0.0156656804733727,1597.0,1960.255763368613,2019_60,2019,270041.84,2671070.48,0518及0611豪雨,0.39,False,2639.6445517037946,3851.0410970391263,9367.303208984358,False
1,針葉樹林型,43.74754064175339,0.7574099616005767,-0.6529396220694628,-0.004631650750341,0.0053683492496589,2118.0,1913.8473122018645,2019_61,2019,266517.03,2681234.54,0518及0611豪雨,0.25,False,129.443934986455,1397.1988878044572,1634.7189707706875,False
1,闊葉樹林型,41.74343906313782,0.98058067569092,-0.196116135138184,-0.0010576923076923,0.0039423076923076,1649.0,1742.5147048179006,2019_62,2019,275423.4,2664681.74,0518及0611豪雨,0.29,False,3645.93421928151,3327.0662711585246,6921.177851519546,False
1,闊葉樹林型,35.43232547287678,0.9486832980505138,0.3162277660168379,-0.011125,0.003875,1637.0,1255.4496884158723,2019_63,2019,274532.91,2664915.65,0518及0611豪雨,0.19,False,3774.8517649081273,2972.829995228412,6241.97393504473,False
