case,ft,slope,north,east,planc,profc,elev,slope2,bg_lid,x,y,old_scar,d_debris,d_road,d_river,in_largels
0,闊葉樹林型,43.53119928561418,6.123233995736766e-17,-1.0,0.01,-0.005,1201.0,1894.9653112438564,bg_394,261355.5,2565762.7,False,5905.32340699576,5901.583613488705,1430.316665902552,False
0,竹闊混淆林,32.18975488338548,0.992876838486922,0.1191452206184306,0.007570977917981,-0.0124290220820189,357.0,1036.180319452439,bg_396,327623.9,2748330.2,False,297.3405610508742,1437.7063532173604,708.9254899779679,False
0,闊葉樹林型,10.779771619960355,0.919145030018058,-0.3939192985791677,-0.0137931034482758,0.0312068965517241,160.0,116.20347617850274,bg_399,252563.0,2731808.8,False,3617.3793604651496,617.0891071120187,690.5003442804223,False
0,闊葉樹林型,50.37055877406729,0.4554758043139874,0.8902481629773388,-0.0015795113587655,0.0109204886412344,1466.0,2537.1931912117675,bg_403,258793.3,2551147.1,False,4784.833836735929,8080.946299073236,4383.802809919342,False
0,闊葉樹林型,44.87411432914989,-0.6277524511897817,0.7784130394753294,-0.0187460592686002,0.0112539407313997,1917.0,2013.686136825616,bg_405,241979.6,2542275.4,False,12820.079699693504,20113.695254075614,12085.031110234102,False
0,闊葉樹林型,29.424115787413506,0.9751328557914598,0.2216211035889681,0.0015913555992141,0.0040913555992141,1485.0,865.7785898711167,bg_409,300430.4,2687986.6,False,9734.548782685844,9202.08776323128,2018.8179472061324,False
0,闊葉樹林型,29.71061986959468,0.481918749772156,-0.876215908676647,0.0057197696737044,-0.0017802303262955,1405.0,882.7209330355538,bg_411,284065.1,2731884.1,False,674.1806117268573,2484.5475638907697,2770.8469399460114,False
0,闊葉樹林型,18.053902977226738,-0.9970544855015816,-0.076696498884737,-0.0047794117647058,-0.0347794117647058,612.0,325.9434127111165,bg_422,322172.9,2746550.0,False,597.4508427398666,5515.209796984099,2072.212462874744,False
0,闊葉樹林型,18.54197796399724,-0.4472135954999579,0.8944271909999159,0.016,-0.004,1145.0,343.8049468173591,bg_423,226761.9,2540331.2,False,8138.475588675791,12154.697916394987,2580.0861958799305,False
0,針闊葉樹混淆,36.08714706573126,-0.9946917938265512,0.1028991510855054,0.0117544117647058,-0.0032455882352941,1128.0,1302.2821833437165,bg_424,295180.9,2708572.7,False,1153.554129319909,1962.8878736243635,2052.805291014414,False
0,闊葉樹林型,25.376933525152303,0.3162277660168379,0.9486832980505138,-0.00575,0.00925,409.0,643.988755139999,bg_433,209260.3,2562439.6,False,1210.2064956991603,3257.1585596922073,780.7581972593329,False
0,竹闊混淆林,45.84296219186747,0.995274633925616,0.0970999642854259,0.0009899823217442,-0.0015100176782557,696.0,2101.5771825249903,bg_435,264317.5,2721157.4,False,2376.998239602444,13247.713444776806,332.800640477465,False
0,闊葉樹林型,27.26604445073282,0.3880570000581328,0.9216353751380651,-0.0062705882352941,0.0062294117647058,630.0,743.437179989338,bg_445,279065.6,2581237.4,False,876.0365374331205,3116.886908903445,1023.3251089928657,False
0,竹林,29.99224511971602,0.3032036572769469,0.952925780013262,0.0064493433395872,-0.0010506566604127,90.0,899.5347673211295,bg_447,190241.8,2566183.4,False,4986.760902056829,5985.3973660049105,375.97126730787204,False
0,闊葉樹林型,34.21858270764895,0.95577900872195,0.2940858488375231,0.0035135135135135,-0.0014864864864864,728.0,1170.9114025202116,bg_448,247608.0,2510138.2,False,1068.0213095559104,6227.222440761102,1196.914072010801,False
0,針葉樹林型,28.735641668064066,0.9119215051751064,-0.4103646773287979,0.0016112266112266,-0.0008887733887733,2983.0,825.7371020753795,bg_449,265528.4,2638428.5,False,8662.663263764962,16028.6674452187,4792.667193092589,False
0,針葉樹林型,23.02549200852804,1.0,0.0,0.0,0.0025,2594.0,530.1732822347885,bg_458,278596.8,2655938.6,False,1835.9148898731999,7476.103166964146,8631.077577185142,False
0,針葉樹林型,48.082496179513946,0.7182402227891737,0.695795215827012,0.0051133501259445,0.0176133501259445,2590.0,2311.926438852973,bg_459,286908.4,2693952.8,False,4662.326480497612,3059.6835379453687,3186.8198139392143,False
0,針葉樹林型,33.02386755579665,0.3846153846153847,-0.923076923076923,0.0013609467455621,-0.0286390532544378,1030.0,1090.5758283427986,bg_460,283154.7,2738568.1,False,282.12063104817616,1761.7034683685008,2311.3176796784337,False
0,竹闊混淆林,35.94211187138234,-0.7241379310344827,-0.6896551724137933,-0.0185612366230677,0.0089387633769322,834.0,1291.8354057749632,bg_463,239046.3,2640238.0,False,1214.1130324444355,952.9876038491263,972.0956939694056,False
0,闊葉樹林型,36.08714706573126,-0.9260923597695476,0.3772968873135193,0.0451220588235294,0.0251220588235294,611.0,1302.2821833437165,bg_471,312910.7,2703692.6,False,13019.35472419703,15541.859564595119,3455.702280922313,False
0,闊葉樹林型,23.0611356160509,-0.0587220219514703,0.998274373174996,-0.0174439655172413,0.0225560344827586,228.0,531.8159759018914,bg_472,218420.5,2463764.5,False,2901.5640336421975,4211.954516381738,498.3064243912277,False
0,闊葉樹林型,50.79768468757728,0.2854765866001649,-0.9583856835862682,-0.0121403326403326,-0.0046403326403326,801.0,2580.4047696185226,bg_480,285812.8,2642132.8,False,5334.227658246546,13985.449718270804,181.17406495857483,False
