uid,NDVI,NDMI,NBR,n_obs,before
2023_1178,0.7696910500526428,0.2783712744712829,0.5432381629943848,6.0,2023-07-03
2023_1195,0.3241656422615051,0.069058671593666,0.2678694427013397,6.0,2023-07-03
2023_1196,0.8587440252304077,0.3007315993309021,0.5899087190628052,7.0,2023-07-03
2023_1203,0.849257230758667,0.2674637734889984,0.5856090784072876,14.0,2023-07-03
2023_1205,0.8531073331832886,0.2603265941143036,0.5800883173942566,7.0,2023-07-03
2023_1206,0.7373961210250854,0.2402395904064178,0.523809552192688,13.0,2023-07-03
2023_1207,0.8831880688667297,0.3522132039070129,0.6536484360694885,14.0,2023-07-03
2023_1208,0.810355007648468,0.295838862657547,0.5801634192466736,12.0,2023-07-03
2023_1209,0.8840125203132629,0.3819685578346252,0.6696165204048157,15.0,2023-07-03
2023_1216,0.7864661812782288,0.2401862889528274,0.5001106858253479,9.0,2023-07-03
2023_1217,0.5842069983482361,0.1801561713218689,0.3999691605567932,12.0,2023-07-03
2023_1218,0.874194860458374,0.3445521295070648,0.6202014088630676,6.0,2023-07-03
2023_1219,0.8821520209312439,0.3842038512229919,0.6731239557266235,7.0,2023-07-03
2023_1221,0.8499307036399841,0.305768609046936,0.6036036014556885,7.0,2023-07-03
2023_1222,0.8266785144805908,0.2425778359174728,0.517690122127533,7.0,2023-07-03
2023_1223,0.8971759676933289,0.3967510759830475,0.688927948474884,7.0,2023-07-03
2023_1225,0.898337721824646,0.3778033256530761,0.6728952527046204,7.0,2023-07-03
2023_1226,0.8963750004768372,0.36140176653862,0.6674386262893677,7.0,2023-07-03
2023_1227,0.6584781408309937,0.1348999142646789,0.4253347218036651,7.0,2023-07-03
2023_1228,0.86799556016922,0.355057030916214,0.656614363193512,6.0,2023-07-03
2023_1229,0.8833247423171997,0.3058225214481354,0.6340740919113159,7.0,2023-07-03
2023_1230,0.8493372797966003,0.2686707973480224,0.5756244659423828,6.0,2023-07-03
2023_1231,0.8728010654449463,0.3025586009025574,0.6352201104164124,7.0,2023-07-03
2023_1232,0.9014347791671752,0.3429044783115387,0.6609185934066772,7.0,2023-07-03
2023_1233,0.912649631500244,0.4054537117481231,0.6949540972709656,7.0,2023-07-03
2023_1234,0.8688693642616272,0.2475884407758712,0.5669687986373901,7.0,2023-07-03
2023_1235,0.8933551907539368,0.3535496890544891,0.6675986647605896,7.0,2023-07-03
2023_1236,0.8838046193122864,0.2626555562019348,0.5899327397346497,7.0,2023-07-03
2023_1237,0.9048349857330322,0.3023049533367157,0.6296296119689941,7.0,2023-07-03
2023_1238,0.8836936354637146,0.3516580760478973,0.6630468368530273,7.0,2023-07-03
2023_1240,0.8786084651947021,0.3138324320316314,0.6276097297668457,7.0,2023-07-03
2023_1242,0.7180411219596863,0.231423795223236,0.484900951385498,7.0,2023-07-03
2023_1243,0.8296751379966736,0.2490260601043701,0.5585585236549377,7.0,2023-07-03
2023_1244,0.8606271743774414,0.2323105633258819,0.5816757082939148,7.0,2023-07-03
2023_1245,0.8993666768074036,0.3703734874725342,0.6801885366439819,6.0,2023-07-03
2023_1246,0.8713745474815369,0.3176531493663788,0.5965572595596313,7.0,2023-07-03
2023_1247,0.8736106753349304,0.3046465218067169,0.627424418926239,7.0,2023-07-03
2023_1248,0.8788430690765381,0.3059996664524078,0.6166960597038269,7.0,2023-07-03
2023_1249,0.8813996315002441,0.2712486386299133,0.5849646925926208,6.0,2023-07-03
2023_1251,0.8557687401771545,0.2992982864379883,0.6047125458717346,6.0,2023-07-03
2023_1252,0.8881290555000305,0.2952986657619476,0.6151508092880249,6.0,2023-07-03
2023_1253,0.9135591387748718,0.3810314238071441,0.679123044013977,6.0,2023-07-03
2023_1254,0.8510769009590149,0.2852186262607574,0.5781741738319397,7.0,2023-07-03
2023_1255,0.8749693632125854,0.2547486126422882,0.5963158011436462,7.0,2023-07-03
2023_1256,0.890350878238678,0.279909074306488,0.6106951832771301,7.0,2023-07-03
2023_1257,0.3172414302825928,0.0602736994624137,0.3056842982769012,6.0,2023-07-03
2023_1259,0.8813248872756958,0.3572454452514648,0.6473569869995117,6.0,2023-07-03
2023_1260,0.8903658390045166,0.3242664635181427,0.6443209648132324,6.0,2023-07-03
2023_1261,0.8867643475532532,0.3050867021083832,0.614488959312439,6.0,2023-07-03
2023_1262,0.8411309123039246,0.280650645494461,0.5795808434486389,6.0,2023-07-03
2023_1263,0.8952865600585938,0.3263304829597473,0.6416314244270325,6.0,2023-07-03
2023_1264,0.8284258246421814,0.3111971318721771,0.6006162166595459,6.0,2023-07-03
2023_1265,0.7781651616096497,0.2814070284366607,0.5786418914794922,7.0,2023-07-03
2023_1266,0.8208000063896179,0.3157571852207184,0.6138442754745483,7.0,2023-07-03
2023_1267,0.8443560004234314,0.326397955417633,0.6238770484924316,6.0,2023-07-03
2023_1268,0.8211981654167175,0.2779304981231689,0.5519340634346008,7.0,2023-07-03
2023_1269,0.6642929911613464,0.2163742631673813,0.4772008955478668,7.0,2023-07-03
2023_1271,0.8117833733558655,0.1825329214334488,0.5071467161178589,8.0,2023-07-03
2023_1272,0.8704731464385986,0.3348839581012726,0.6401495337486267,8.0,2023-07-03
2023_1274,0.8534177541732788,0.3515394628047943,0.6319445371627808,6.0,2023-07-03
2023_1275,0.8563231229782104,0.3241598308086395,0.6227652430534363,6.0,2023-07-03
2023_1276,0.8615224361419678,0.2820250988006592,0.6006993651390076,6.0,2023-07-03
2023_1277,0.8971280455589294,0.3400647044181824,0.6437696814537048,6.0,2023-07-03
2023_1278,0.8876668810844421,0.3446983397006988,0.6313360929489136,6.0,2023-07-03
2023_1279,0.9037604928016664,0.3018714189529419,0.6269865036010742,6.0,2023-07-03
2023_1280,0.8974779844284058,0.3339500725269317,0.6463805437088013,6.0,2023-07-03
2023_1281,0.8482034802436829,0.2871837317943573,0.5825270414352417,6.0,2023-07-03
2023_1283,0.8717676401138306,0.3181902766227722,0.6301652789115906,7.0,2023-07-03
2023_1284,0.871795654296875,0.2835413813591003,0.5999416708946228,6.0,2023-07-03
2023_1285,0.8861787915229797,0.306716650724411,0.6073424816131592,6.0,2023-07-03
2023_1287,0.8733153343200684,0.3279197514057159,0.6333456039428711,7.0,2023-07-03
2023_1288,0.8600142002105713,0.3145723342895508,0.6159877181053162,6.0,2023-07-03
2023_1289,0.8716006278991699,0.3093376159667969,0.5999378561973572,6.0,2023-07-03
2023_1291,0.8909519910812378,0.2878362238407135,0.6144410967826843,7.0,2023-07-03
2023_1294,0.9105671644210817,0.3570429384708404,0.6453182101249695,7.0,2023-07-03
2023_1299,0.7724204659461975,0.3069956302642822,0.596185564994812,7.0,2023-07-03
2023_1300,0.8453550338745117,0.297034204006195,0.5832743644714355,6.0,2023-07-03
2023_1301,0.8983901143074036,0.3117322027683258,0.6073594093322754,7.0,2023-07-03
2023_1306,0.6761778593063354,0.2059447765350341,0.4567215144634247,7.0,2023-07-03
2023_1307,0.4800266325473785,0.0917856469750404,0.3225904107093811,6.0,2023-07-03
2023_1312,0.8933882713317871,0.3543211221694946,0.6722492575645447,8.0,2023-07-03
2023_1313,0.8717063069343567,0.3725414574146271,0.6705358028411865,8.0,2023-07-03
2023_1314,0.8582825064659119,0.3232566118240356,0.6162744164466858,7.0,2023-07-03
2023_1316,0.6030814051628113,0.0791957899928093,0.3349530696868896,8.0,2023-07-03
2023_1317,0.8427648544311523,0.324064701795578,0.6452575325965881,8.0,2023-07-03
2023_1318,0.7067063450813293,0.2384063750505447,0.519930362701416,8.0,2023-07-03
2023_1319,0.8732202053070068,0.3300739824771881,0.6200085878372192,6.0,2023-07-03
2023_1321,0.8532718420028687,0.2988262176513672,0.6119042038917542,8.0,2023-07-03
2023_1322,0.8810198307037354,0.3073439598083496,0.6218856573104858,7.0,2023-07-03
2023_1323,0.8761339783668518,0.2986983358860016,0.6004619002342224,6.0,2023-07-03
2023_1324,0.8362503051757812,0.326629102230072,0.6119663715362549,6.0,2023-07-03
2023_1330,0.8787878751754761,0.3500680327415466,0.6478404998779297,7.0,2023-07-03
2023_1331,0.8135818839073181,0.2788043618202209,0.5650149583816528,7.0,2023-07-03
2023_1332,0.8036659955978394,0.2975291907787323,0.5985863208770752,7.0,2023-07-03
2023_1333,0.4123907387256622,0.1071709096431732,0.3195204734802246,6.0,2023-07-03
2023_1334,0.8823323845863342,0.2866570353507995,0.5950739979743958,6.0,2023-07-03
2023_1335,0.8706002831459045,0.2472721338272094,0.5697436928749084,6.0,2023-07-03
2023_1336,0.7496472597122192,0.1491625159978866,0.458100825548172,6.0,2023-07-03
2023_1337,0.6633590459823608,0.1800852417945861,0.4888944923877716,6.0,2023-07-03
2023_1338,0.8274306058883667,0.2106954455375671,0.5560107827186584,6.0,2023-07-03
2023_1339,0.2886103391647339,0.0982744172215461,0.3371188640594482,6.0,2023-07-03
2023_1340,0.7461123466491699,0.2685939073562622,0.5568904876708984,6.0,2023-07-03
2023_1341,0.7818834781646729,0.2911863327026367,0.5756410360336304,7.0,2023-07-03
2023_1342,0.8246594667434692,0.1924218386411667,0.5304751992225647,7.0,2023-07-03
2023_1343,0.8824630975723267,0.3512927591800689,0.6601279973983765,7.0,2023-07-03
2023_1345,0.8155038952827454,0.2933576107025146,0.5665552020072937,7.0,2023-07-03
2023_1346,0.7714696526527405,0.3077130317687988,0.6022833585739136,6.0,2023-07-03
2023_1347,0.8022770881652832,0.3096585869789123,0.5832966566085815,6.0,2023-07-03
2023_1348,0.8398367762565613,0.2810927629470825,0.582241952419281,5.0,2023-07-03
2023_1349,0.8076152205467224,0.2869142293930053,0.5850803256034851,5.0,2023-07-03
2023_1350,0.846160888671875,0.2941339015960693,0.6052027940750122,6.0,2023-07-03
2023_1351,0.5861654281616211,0.2158433496952057,0.4932049810886383,5.0,2023-07-03
2023_1352,0.5599370002746582,0.182654395699501,0.4123875796794891,6.0,2023-07-03
2023_1355,0.7872701287269592,0.2849990129470825,0.5235109925270081,5.0,2023-07-03
2023_1356,0.6052872538566589,0.1729825586080551,0.4695474505424499,6.0,2023-07-03
2023_1357,0.1734890043735504,0.0021664747036993,0.1581666022539138,6.0,2023-07-03
2023_1358,0.8558914661407471,0.278567224740982,0.5970795154571533,5.0,2023-07-03
2023_1392,0.8101800680160522,0.3467217981815338,0.6026241779327393,7.0,2023-07-03
2023_1394,0.8192003965377808,0.3093677163124084,0.6053928136825562,5.0,2023-07-03
2023_1395,0.8580556511878967,0.3480132222175598,0.6478445529937744,5.0,2023-07-03
2023_1397,0.8811659216880798,0.3364335596561432,0.6353691816329956,5.0,2023-07-03
2023_1398,0.8352220058441162,0.2786299288272857,0.588950514793396,6.0,2023-07-03
2023_1399,0.5332208871841431,0.1602858603000641,0.4233654737472534,7.0,2023-07-03
2023_1400,0.8277680277824402,0.2846612930297851,0.5701415538787842,7.0,2023-07-03
2023_1401,0.8459763526916504,0.2917462289333343,0.6020025014877319,7.0,2023-07-03
2023_1402,0.8195757865905762,0.3065071403980255,0.6046878695487976,7.0,2023-07-03
2023_1403,0.8195250630378723,0.3428519368171692,0.6607690453529358,7.0,2023-07-03
2023_1404,0.7621569633483887,0.2203921526670456,0.516569197177887,7.0,2023-07-03
2023_1405,0.6735674142837524,0.2142620533704757,0.4921651482582092,6.0,2023-07-03
2023_1406,0.8645609021186829,0.2995255887508392,0.6071211695671082,5.0,2023-07-03
2023_1407,0.767729640007019,0.2269615530967712,0.4929517209529876,5.0,2023-07-03
2023_1411,0.8444104194641113,0.2968703508377075,0.6070928573608398,6.0,2023-07-03
2023_1413,0.7028571367263794,0.2396449893712997,0.4981046319007873,5.0,2023-07-03
2023_1414,0.2214207351207733,0.0619962066411972,0.2902877330780029,6.0,2023-07-03
2023_1415,0.8446362614631653,0.308582991361618,0.6039648652076721,5.0,2023-07-03
2023_1422,0.8977869153022766,0.2789052724838257,0.5729954838752747,3.0,2023-07-03
2023_1425,0.8659611940383911,0.3148982524871826,0.6230105757713318,5.0,2023-07-03
2023_1426,0.7953690886497498,0.199999988079071,0.5126967430114746,5.0,2023-07-03
2023_1427,0.7375277280807495,0.2441850304603576,0.5061087012290955,6.0,2023-07-03
2023_1428,0.6966145038604736,0.1820414215326309,0.5045584440231323,6.0,2023-07-03
2023_1429,0.661865234375,0.1283715665340423,0.4258312880992889,6.0,2023-07-03
2023_1430,0.8721422553062439,0.3075103461742401,0.6209677457809448,5.0,2023-07-03
2023_1431,0.8999999761581421,0.3262518942356109,0.6030914783477783,5.0,2023-07-03
2023_1436,0.5926817655563354,0.2081811428070068,0.4019919335842132,5.0,2023-07-03
2023_1438,0.2567997276782989,-0.0283997766673564,0.15519480407238,5.0,2023-07-03
2023_1439,0.7675134539604187,0.2575345933437347,0.4960387051105499,4.0,2023-07-03
2023_1440,0.901391327381134,0.3522897362709045,0.6419427990913391,6.0,2023-07-03
2023_1441,0.9082254767417908,0.3384698033332824,0.6353412866592407,6.0,2023-07-03
2023_1442,0.7950343489646912,0.2803485691547394,0.5755280256271362,6.0,2023-07-03
2023_1444,0.8422492742538452,0.4262247383594513,0.6230776309967041,6.0,2023-07-03
2023_1445,0.9101943373680116,0.3980646431446075,0.7059531211853027,6.0,2023-07-03
2023_1446,0.8309859037399292,0.2304250448942184,0.545996367931366,5.0,2023-07-03
2023_1447,0.82045578956604,0.2685311138629913,0.5570799708366394,6.0,2023-07-03
2023_1448,0.8508997559547424,0.3045231997966766,0.6140490770339966,7.0,2023-07-03
2023_1453,0.8775045275688171,0.3142159879207611,0.6140876412391663,3.0,2023-07-03
2023_1454,0.823969304561615,0.2302121073007583,0.5214331150054932,3.0,2023-07-03
2023_1455,0.6102147698402405,0.1931904852390289,0.4667533934116363,4.0,2023-07-03
2023_1456,0.3922036588191986,0.0063868477009236,0.2424758523702621,9.0,2023-07-03
2023_1457,0.708875298500061,0.1994490325450897,0.4741649925708771,6.0,2023-07-03
2023_1458,0.8783590793609619,0.2527072131633758,0.533211886882782,6.0,2023-07-03
2023_1459,0.8887292146682739,0.3227893710136413,0.6207284927368164,3.0,2023-07-03
2023_1460,0.8940004110336304,0.4028812944889068,0.6491764187812805,9.0,2023-07-03
2023_1461,0.8709968328475952,0.2864383459091186,0.5637893080711365,7.0,2023-07-03
2023_1462,0.9002708792686462,0.3424842655658722,0.6564767956733704,10.0,2023-07-03
2023_1463,0.8807892203330994,0.3637420833110809,0.66219562292099,10.0,2023-07-03
2023_1464,0.8637323379516602,0.3522865176200866,0.6165536642074585,8.0,2023-07-03
2023_1465,0.4060378074645996,0.1654257327318191,0.3680567145347595,10.0,2023-07-03
2023_1466,0.6873661279678345,0.1878566443920135,0.4269262254238128,7.0,2023-07-03
2023_1467,0.8909361362457275,0.3349100053310394,0.6259333491325378,5.0,2023-07-03
2023_1468,0.8552107214927673,0.2200327664613723,0.5267484188079834,10.0,2023-07-03
2023_1469,0.7972251772880554,0.2184196412563324,0.5253623127937317,9.0,2023-07-03
2023_1470,0.7495481371879578,0.3307240605354309,0.6129493117332458,9.0,2023-07-03
2023_1471,0.7983651161193848,0.2780410647392273,0.5565175414085388,9.0,2023-07-03
2023_1472,0.8781794905662537,0.3197999000549316,0.6181308031082153,10.0,2023-07-03
2023_1473,0.8736889362335205,0.2810986936092376,0.5891110301017761,10.0,2023-07-03
2023_1474,0.7469385862350464,0.1745805591344833,0.4571267366409302,10.0,2023-07-03
2023_1478,0.7820649147033691,0.2837684750556946,0.5593748092651367,10.0,2023-07-03
2023_1485,0.8246464729309082,0.2364943474531173,0.537760853767395,10.0,2023-07-03
2023_1486,0.6544715166091919,0.2840704619884491,0.5465605854988098,12.0,2023-07-03
2023_1488,0.7891504168510437,0.1620009243488311,0.4628420770168304,12.0,2023-07-03
2023_1489,0.8367713093757629,0.2823461890220642,0.5825567245483398,13.0,2023-07-03
2023_1492,0.8733357191085815,0.3143110573291778,0.6143633723258972,12.0,2023-07-03
2023_1497,0.6790370941162109,0.1943298131227493,0.4323219358921051,9.0,2023-07-03
2023_1499,0.7708737850189209,0.2705645859241485,0.55409836769104,11.0,2023-07-03
2023_1500,0.3113904893398285,0.0037530085537582,0.2008760720491409,10.0,2023-07-03
2023_1507,0.8316336870193481,0.3198027908802032,0.6005231142044067,16.0,2023-07-03
2023_1508,0.8530325293540955,0.3214165568351745,0.6043978333473206,14.0,2023-07-03
2023_1511,0.781450092792511,0.2897809445858001,0.5589615106582642,13.0,2023-07-03
2023_1512,0.7865952849388123,0.2860044240951538,0.5574579834938049,10.0,2023-07-03
2023_1513,0.4430062770843506,0.1540896147489547,0.3368920683860779,13.0,2023-07-03
2023_1518,0.8953279256820679,0.3670416176319122,0.6593379974365234,14.0,2023-07-03
2023_1519,0.8946966528892517,0.3469109237194061,0.6428784132003784,10.0,2023-07-03
2023_1520,0.7992817163467407,0.2138397544622421,0.5067435503005981,14.0,2023-07-03
2023_1522,0.8898618221282959,0.3971063792705536,0.6816397905349731,15.0,2023-07-03
2023_1523,0.8086689710617065,0.284773051738739,0.5961576700210571,14.0,2023-07-03
2023_1524,0.8115237951278687,0.2401649504899978,0.5449798107147217,16.0,2023-07-03
2023_1525,0.8827372193336487,0.3176109492778778,0.6257748007774353,14.0,2023-07-03
2023_1526,0.7961336970329285,0.2887911796569824,0.5813308358192444,14.0,2023-07-03
2023_1527,0.8115919232368469,0.3159857392311096,0.6221184134483337,16.0,2023-07-03
2023_1528,0.8224606513977051,0.2974827289581299,0.6005212664604187,16.0,2023-07-03
2023_1529,0.907009780406952,0.3724039793014526,0.6824847459793091,14.0,2023-07-03
2023_1530,0.8890052437782288,0.3714016079902649,0.6478760242462158,13.0,2023-07-03
2023_1533,0.8215357661247253,0.2908016443252563,0.5732367038726807,16.0,2023-07-03
2023_1534,0.8071514368057251,0.300510823726654,0.5821453332901001,16.0,2023-07-03
2023_1535,0.795386791229248,0.3066167533397674,0.5907843112945557,16.0,2023-07-03
2023_1536,0.7661108374595642,0.2745769619941711,0.5511469841003418,14.0,2023-07-03
2023_1537,0.8030825257301331,0.2549348175525665,0.5490028858184814,14.0,2023-07-03
2023_1545,0.7198454141616821,0.1710042208433151,0.4183467328548431,4.0,2023-07-03
2023_1546,0.6962623596191406,0.182408332824707,0.4839367568492889,4.0,2023-07-03
2023_1547,0.8837562799453735,0.3510280549526214,0.6393827795982361,4.0,2023-07-03
2023_1548,0.8486605286598206,0.3306047320365906,0.6167214512825012,10.0,2023-07-03
2023_1549,0.877263605594635,0.2919343113899231,0.5943415760993958,9.0,2023-07-03
2023_1550,0.7961041927337646,0.347365528345108,0.6489285230636597,8.0,2023-07-03
2023_1551,0.8561484813690186,0.350021094083786,0.6216216087341309,7.0,2023-07-03
2023_1552,0.8228621482849121,0.3326320350170135,0.62834632396698,8.0,2023-07-03
2023_1553,0.8460579514503479,0.3807918131351471,0.6756592988967896,7.0,2023-07-03
2023_1554,0.8152105808258057,0.2728074193000793,0.5995569229125977,7.0,2023-07-03
2023_1556,0.7645660042762756,0.2155025601387024,0.5205114483833313,5.0,2023-07-03
2023_1557,0.8757815957069397,0.306044727563858,0.5750787258148193,5.0,2023-07-03
2023_1558,0.5491217374801636,0.098783865571022,0.3908539414405823,8.0,2023-07-03
2023_1559,0.8683130145072937,0.2918364107608795,0.5956788659095764,8.0,2023-07-03
2023_1561,0.8209956288337708,0.2694128155708313,0.544939398765564,8.0,2023-07-03
2023_1563,0.5152308344841003,0.0896218717098236,0.3460878729820251,8.0,2023-07-03
2023_1564,0.7506534457206726,0.2579706609249115,0.5474740862846375,8.0,2023-07-03
2023_1566,0.892023503780365,0.337528645992279,0.6538170576095581,6.0,2023-07-03
2023_1567,0.8637848496437073,0.2870868146419525,0.5754486918449402,5.0,2023-07-03
2023_1568,0.8365384340286255,0.2028271853923797,0.4810126721858978,5.0,2023-07-03
2023_1569,0.915841579437256,0.4051437079906463,0.6743177175521851,5.0,2023-07-03
2023_1570,0.8757889270782471,0.3009980618953705,0.5825346112251282,5.0,2023-07-03
2023_1571,0.8898466229438782,0.34438556432724,0.6483035683631897,6.0,2023-07-03
2023_1573,0.5955061912536621,0.1744295954704284,0.4742336869239807,8.0,2023-07-03
2023_1574,0.8137649297714233,0.2731083333492279,0.5546466112136841,8.0,2023-07-03
2023_1575,0.8154874444007874,0.2869090735912323,0.5610963106155396,8.0,2023-07-03
2023_1580,0.7486535310745239,0.2143527865409851,0.4539933204650879,9.0,2023-07-03
2023_1581,0.8108395338058472,0.2704311013221741,0.5550817251205444,7.0,2023-07-03
2023_1582,0.6576110124588013,0.1881681382656097,0.3734797835350036,8.0,2023-07-03
2023_1583,0.8557055592536926,0.2834787368774414,0.5960772037506104,8.0,2023-07-03
2023_1587,0.8555959463119507,0.3265325725078583,0.615903913974762,12.0,2023-07-03
2023_1601,0.8483909368515015,0.3241723775863647,0.61932373046875,10.0,2023-07-03
2023_1611,0.8429158926010132,0.3342912197113037,0.6321285963058472,12.0,2023-07-03
2023_1615,0.8221360445022583,0.2759000062942505,0.5438401699066162,12.0,2023-07-03
2023_1616,0.7443730235099792,0.1884151250123977,0.4761756360530853,14.0,2023-07-03
2023_1617,0.8053430914878845,0.2758959531784057,0.5314629673957825,10.0,2023-07-03
2023_1618,0.8363692760467529,0.2540425956249237,0.5249876379966736,4.0,2023-07-03
2023_1619,0.8992457985877991,0.3352606892585754,0.6394334435462952,4.0,2023-07-03
2023_1620,0.8801630139350891,0.2968684732913971,0.6072692275047302,4.0,2023-07-03
2023_1621,0.6245886087417603,0.1537110209465026,0.4557163119316101,4.0,2023-07-03
2023_1622,0.7959044575691223,0.2526456117630005,0.5397563576698303,4.0,2023-07-03
2023_1623,0.88820880651474,0.297838807106018,0.6002367734909058,4.0,2023-07-03
2023_1624,0.7491528987884521,0.2484565675258636,0.5138975381851196,6.0,2023-07-03
2023_1627,0.7705013155937195,0.2501361072063446,0.5438536405563354,8.0,2023-07-03
2023_1631,0.7107981443405151,0.0501956902444362,0.319293737411499,11.0,2023-07-03
2023_1632,0.5815911293029785,0.0723357498645782,0.2913365960121155,12.0,2023-07-03
2023_1633,0.6609137058258057,0.2161308228969574,0.4187854528427124,9.0,2023-07-03
2023_1677,0.476623386144638,0.1797255426645279,0.4198725521564483,5.0,2023-07-03
2023_1678,0.4418960213661194,0.2201069444417953,0.447845458984375,5.0,2023-07-03
2023_1683,0.6396217346191406,0.2610080540180206,0.5010253190994263,7.0,2023-07-03
2023_1684,0.8053238391876221,0.232256606221199,0.543107807636261,8.0,2023-07-03
2023_1690,0.4658367335796356,0.1598269790410995,0.3230085968971252,12.0,2023-07-03
2023_1692,0.8590577244758606,0.2913989722728729,0.5890523195266724,6.0,2023-07-03
2023_1693,0.9030133485794068,0.4175906777381897,0.7038936018943787,4.0,2023-07-03
2023_1694,0.874824583530426,0.2468577325344085,0.5752699375152588,9.0,2023-07-03
2023_1699,0.7915418148040771,0.2011371701955795,0.5281739234924316,5.0,2023-07-03
2023_294,0.6510319113731384,0.2558352351188659,0.4852320551872253,3.0,2023-07-04
2023_359,0.8648633360862732,0.2765079736709595,0.5908170938491821,14.0,2023-07-07
2023_360,0.7849324345588684,0.191714733839035,0.4335567057132721,10.0,2023-07-07
2023_361,,,,,2023-07-07
2023_362,,,,,2023-07-07
2023_363,0.7422680258750916,0.18770132958889,0.4900808334350586,1.0,2023-07-07
2023_364,0.827010989189148,0.3366671204566955,0.6527937650680542,4.0,2023-07-07
2023_365,0.8553072810173035,0.3737750351428985,0.6390914916992188,4.0,2023-07-07
2023_366,0.8567636609077454,0.2607612609863281,0.5761822462081909,4.0,2023-07-07
2023_367,0.8485351800918579,0.2340450286865234,0.5731801390647888,4.0,2023-07-07
2023_368,0.5885760188102722,0.1841154247522354,0.3607749342918396,2.0,2023-07-07
2023_369,0.8204593062400818,0.1141396686434745,0.5017221570014954,1.0,2023-07-07
2023_370,0.8446788191795349,0.2921423614025116,0.5986705422401428,1.0,2023-07-07
2023_371,0.8198473453521729,0.2755632698535919,0.5905697345733643,5.0,2023-07-07
2023_372,0.5554866790771484,0.1894175559282302,0.4021544754505157,6.0,2023-07-07
2023_373,0.7666749954223633,0.2195205986499786,0.4764091670513153,5.0,2023-07-07
2023_374,0.7667386531829834,0.256326287984848,0.5620951056480408,5.0,2023-07-07
2023_375,0.7291947603225708,0.196804016828537,0.545898973941803,3.0,2023-07-07
2023_376,0.823655903339386,0.2815652787685394,0.594219446182251,5.0,2023-07-07
2023_377,0.8377256393432617,0.3080142736434936,0.611227810382843,5.0,2023-07-07
2023_378,0.8228487372398376,0.2718731760978699,0.5709882378578186,3.0,2023-07-07
2023_381,0.5917496681213379,0.2636928260326385,0.5131846070289612,1.0,2023-07-07
2023_382,0.8540671467781067,0.2543359994888305,0.5716849565505981,8.0,2023-07-07
2023_383,,,,,2023-07-07
2023_384,0.8200505375862122,0.2683730125427246,0.5783199667930603,3.0,2023-07-07
2023_385,0.7600984573364258,0.2928320467472076,0.593632161617279,2.0,2023-07-07
2023_387,0.8128872513771057,0.3181883692741394,0.6000000238418579,5.0,2023-07-07
2023_389,0.7667879462242126,0.2200393825769424,0.4938594400882721,14.0,2023-07-07
2023_390,0.7665610313415527,0.269584447145462,0.4761861860752105,2.0,2023-07-07
2023_391,0.8433709144592285,0.3742541968822479,0.6463139653205872,4.0,2023-07-07
2023_534,0.7784678936004639,0.2993990778923034,0.5516616106033325,7.0,2023-07-07
2023_575,0.8541266918182373,0.3038516342639923,0.5985928177833557,7.0,2023-07-07
2023_577,0.900050938129425,0.3378900289535522,0.6481878757476807,6.0,2023-07-07
2023_581,0.8677040934562683,0.3702277541160583,0.6763354539871216,6.0,2023-07-07
2023_698,0.7822735905647278,0.3168397545814514,0.5986858010292053,6.0,2023-07-07
2023_699,0.8298607468605042,0.3225750625133514,0.6125333309173584,6.0,2023-07-07
2023_717,0.8960798978805542,0.3508486747741699,0.6441758275032043,10.0,2023-07-07
2023_722,0.8774793148040771,0.3000946640968323,0.6065509915351868,5.0,2023-07-07
2023_751,0.8968825340270996,0.354890763759613,0.6499432921409607,8.0,2023-07-07
2023_752,0.8864783048629761,0.3277698755264282,0.6256521940231323,5.0,2023-07-07
2023_753,0.8876389265060425,0.3066418766975403,0.6227977871894836,8.0,2023-07-07
2023_754,0.8527607321739197,0.2694409191608429,0.5911485552787781,9.0,2023-07-07
2023_755,0.8186294436454773,0.2160210311412811,0.5159870982170105,11.0,2023-07-07
2023_758,0.8584428429603577,0.2832955121994018,0.5572815537452698,7.0,2023-07-07
2023_760,0.8875062465667725,0.3205641806125641,0.6081424951553345,7.0,2023-07-07
2023_765,0.6010576486587524,0.1248910799622535,0.3537593781948089,6.0,2023-07-07
2023_766,0.8836235404014587,0.3394984304904938,0.6200947761535645,5.0,2023-07-07
2023_768,0.8604790568351746,0.373521625995636,0.6532785296440125,4.0,2023-07-07
2023_769,0.8397354483604431,0.326972484588623,0.6103317737579346,5.0,2023-07-07
2023_770,0.6992743015289307,0.2677425742149353,0.543156087398529,5.0,2023-07-07
2023_987,0.8893082737922668,0.3492339551448822,0.6451798677444458,6.0,2023-07-07
2023_988,0.8808559775352478,0.291683554649353,0.6138957738876343,7.0,2023-07-07
2023_989,0.4077750444412231,0.0518032871186733,0.2446973770856857,5.0,2023-07-07
2023_991,0.8516675233840942,0.3841860592365265,0.6839264631271362,7.0,2023-07-07
2023_992,0.8196014165878296,0.3547695577144623,0.6708661317825317,7.0,2023-07-07
2023_993,0.8004584908485413,0.3224139809608459,0.6391427516937256,6.0,2023-07-07
2023_994,0.8182933926582336,0.3500047624111175,0.640455961227417,6.0,2023-07-07
2023_995,0.8284006118774414,0.3287564516067505,0.6425672769546509,6.0,2023-07-07
2023_997,0.8594778776168823,0.3781512379646301,0.6842272281646729,6.0,2023-07-07
2023_998,0.8689622282981873,0.3855442404747009,0.70097416639328,7.0,2023-07-07
