uid,NDVI,NDMI,NBR,n_obs
bg_15227,0.8643215298652649,0.3697081506252289,0.6625549793243408,299.0
bg_15229,0.7755606174468994,0.2293583005666732,0.5409179329872131,465.0
bg_15233,0.8174656629562378,0.3415785133838653,0.6383765339851379,122.0
bg_15234,0.8296222686767578,0.2093822956085205,0.5262331366539001,314.0
bg_15235,0.6486909985542297,0.1407032310962677,0.3764547705650329,168.0
bg_15237,0.8609690070152283,0.3695017099380493,0.6738408803939819,633.0
bg_15243,0.8218322396278381,0.3229634165763855,0.6269809603691101,358.0
bg_15247,0.7761385440826416,0.1842062920331955,0.4825517833232879,177.0
bg_15248,0.8411930799484253,0.3143429756164551,0.6311487555503845,133.0
bg_15250,0.868874192237854,0.3272283971309662,0.6502576470375061,525.0
bg_15253,0.8693717122077942,0.3923210203647613,0.6732557415962219,388.0
bg_15255,0.8264544010162354,0.3032208681106567,0.5904819369316101,123.0
bg_15257,0.8533206582069397,0.2888941168785095,0.5697166323661804,488.0
bg_15261,0.861738920211792,0.3307033777236938,0.646359384059906,158.0
bg_15262,0.8422728180885315,0.2970968782901764,0.595736026763916,434.0
bg_15276,0.8456135988235474,0.3313525319099426,0.6356251239776611,206.0
bg_15277,0.8459357023239136,0.311284601688385,0.6077241897583008,131.0
bg_15278,0.7794692516326904,0.2364250421524047,0.5452869534492493,405.0
bg_15279,0.8460739850997925,0.3075911104679107,0.6261962652206421,167.0
bg_15284,0.7718696594238281,0.0858650133013725,0.3725481033325195,290.0
bg_15296,0.8121842741966248,0.3131635785102844,0.6110264658927917,180.0
bg_15301,0.880085825920105,0.383214384317398,0.6855047941207886,113.0
bg_15304,0.8109064698219299,0.2197857648134231,0.5335292816162109,456.0
bg_15309,0.8338546752929688,0.3263923525810241,0.6229435205459595,388.0
bg_15312,0.8034729361534119,0.2822730839252472,0.5720864534378052,200.0
bg_15321,0.8455590009689331,0.2783301174640655,0.6154209971427917,477.0
bg_15324,0.791337251663208,0.3131854236125946,0.5759032964706421,417.0
bg_15325,0.6552622318267822,0.1225095614790916,0.4000647962093353,449.0
bg_15327,0.8802173733711243,0.3620986938476562,0.6541908383369446,348.0
bg_15328,0.7794482707977295,0.2722656726837158,0.5658525824546814,186.0
bg_15334,0.8692366480827332,0.3154080510139465,0.6347050666809082,329.0
bg_15337,0.8306275010108948,0.3360232412815094,0.6087502241134644,204.0
bg_15340,0.8804170489311218,0.3969135284423828,0.7054452300071716,337.0
bg_15344,0.8376566171646118,0.3057815730571747,0.600301206111908,271.0
bg_15346,0.852655827999115,0.3463358283042907,0.6541933417320251,135.0
bg_15356,0.8533225059509277,0.3811018466949463,0.671861469745636,622.0
bg_15363,0.8272309899330139,0.2528652548789978,0.572233259677887,288.0
bg_15364,0.6254850625991821,0.1491858661174774,0.403891772031784,194.0
bg_15370,0.8373955488204956,0.2807715535163879,0.5977868437767029,130.0
bg_15374,0.8258628845214844,0.2567538321018219,0.5751482248306274,194.0
bg_15388,0.7957971692085266,0.1983201056718826,0.5378248691558838,259.0
bg_15397,0.8500413298606873,0.3023738265037536,0.6152278780937195,152.0
bg_15401,0.7871103882789612,0.2472850233316421,0.5327772498130798,387.0
bg_15409,0.7033832669258118,0.2270571142435073,0.4913185536861419,74.0
bg_15411,0.8403942584991455,0.3337357938289642,0.6470209360122681,144.0
bg_15412,0.7711098790168762,0.1783594489097595,0.4863452911376953,314.0
bg_15417,0.8807047009468079,0.2891245186328888,0.6197930574417114,510.0
bg_15433,0.8340206742286682,0.2550664246082306,0.5802335143089294,540.0
bg_15434,0.8239448070526123,0.2488489747047424,0.5603454113006592,108.0
bg_15437,0.6541892290115356,0.0490329451858997,0.271815538406372,440.0
bg_15444,0.8611361980438232,0.2588582038879394,0.5875166058540344,460.0
bg_15445,0.8019516468048096,0.2829796969890594,0.5699034929275513,454.0
bg_15450,0.8850434422492981,0.3457026779651642,0.6696601510047913,456.0
bg_15453,0.8843903541564941,0.3523455858230591,0.6582158803939819,215.0
bg_15461,0.7826065421104431,0.2560162246227264,0.5498211979866028,84.0
bg_15465,0.8571411967277527,0.3057892024517059,0.6163128018379211,362.0
bg_15472,0.7363560199737549,0.1905139535665512,0.4927041232585907,95.0
bg_15474,0.8560851216316223,0.241242915391922,0.5729570388793945,400.0
bg_15475,0.8341678977012634,0.2635862827301025,0.5966975688934326,116.0
bg_15481,0.7379665374755859,0.2649125754833221,0.5236853957176208,52.0
bg_15483,0.8338454365730286,0.3029725253582001,0.6114093661308289,515.0
bg_15490,0.8544047474861145,0.3612371683120727,0.6566528677940369,146.0
bg_15491,0.8038844466209412,0.3286223113536834,0.638731837272644,132.0
bg_15498,0.8422523140907288,0.2199940681457519,0.5219146609306335,279.0
bg_15505,0.8338248133659363,0.2595038414001465,0.5640481114387512,351.0
bg_15506,0.8299687504768372,0.2947513461112976,0.5990840196609497,373.0
bg_15515,0.8495555520057678,0.3130503594875335,0.6150845885276794,509.0
bg_15518,0.84574294090271,0.2519623041152954,0.5646910071372986,483.0
bg_15534,0.7639691233634949,0.1972047835588455,0.4672182202339172,1005.0
bg_15544,0.8232202529907227,0.1672884821891784,0.5021555423736572,523.0
bg_15547,0.834112286567688,0.3653301000595093,0.6626923680305481,309.0
bg_15548,0.8888387680053711,0.4193242192268371,0.713115930557251,219.0
bg_15549,0.8260588049888611,0.3107181191444397,0.6072914600372314,519.0
bg_15550,0.724615752696991,0.1654346585273742,0.4349855184555053,502.0
bg_15555,0.7983202338218689,0.2179994583129882,0.5380855202674866,465.0
bg_15559,0.541252613067627,0.0379522144794464,0.2523910403251648,505.0
bg_15562,0.8011857867240906,0.3046073615550995,0.6071106791496277,398.0
bg_15563,0.8217808604240417,0.2673957645893097,0.591683566570282,131.0
bg_15566,0.8614857792854309,0.2792900204658508,0.6153038740158081,432.0
bg_15580,0.805228054523468,0.2891440093517303,0.5932989716529846,108.0
bg_15582,0.8496742844581604,0.3194179832935333,0.623447597026825,399.0
bg_15588,0.8423345685005188,0.3533502221107483,0.6438709497451782,242.0
bg_15597,0.846330463886261,0.3428058624267578,0.6431864500045776,323.0
bg_15604,0.8768394589424133,0.3224302232265472,0.6429796814918518,1096.0
bg_15610,0.869033932685852,0.3172053396701813,0.6304233074188232,403.0
bg_15617,0.7940004467964172,0.2211158275604248,0.5092312693595886,451.0
bg_15629,0.8413020968437195,0.3212998509407043,0.6267220973968506,115.0
bg_15632,0.779611349105835,0.2525954842567444,0.5606108903884888,176.0
bg_15656,0.853503942489624,0.4077127575874328,0.7011526226997375,518.0
bg_15659,0.8223232626914978,0.2514130175113678,0.5410208106040955,394.0
bg_15662,0.8563239574432373,0.3265496790409088,0.6390368342399597,269.0
bg_15667,0.8461924195289612,0.326162576675415,0.6406409740447998,132.0
bg_15679,0.8691881895065308,0.3381250500679016,0.6581699252128601,1039.0
bg_15688,0.863332986831665,0.329627126455307,0.6393603086471558,66.0
bg_15689,0.8538367748260498,0.3287622928619385,0.6007842421531677,206.0
bg_15693,0.8554191589355469,0.2875025570392608,0.6035311818122864,454.0
bg_15694,0.8532805442810059,0.3466072082519531,0.6662759184837341,247.0
bg_15696,0.7522399425506592,0.2403156757354736,0.5328550934791565,501.0
bg_15697,0.7964672446250916,0.2516054809093475,0.5250462293624878,380.0
bg_15701,0.7988997101783752,0.2716577053070068,0.556340754032135,547.0
bg_15706,0.8498938083648682,0.2674792408943176,0.5918486714363098,471.0
bg_15711,0.8845375180244446,0.3195441365242004,0.6389608383178711,195.0
bg_15713,0.8189886212348938,0.3281348943710327,0.6310057640075684,102.0
bg_15717,0.7812002897262573,0.2407522201538086,0.5323339104652405,292.0
bg_15732,0.8572888970375061,0.3611628413200378,0.6624438762664795,388.0
bg_15734,0.8618812561035156,0.321256935596466,0.6347540616989136,164.0
bg_15737,0.7795609831809998,0.2485734075307846,0.5488842129707336,666.0
bg_15739,0.8226592540740967,0.1726850569248199,0.5023850798606873,209.0
bg_15743,0.8227643966674805,0.3107715845108032,0.6078659892082214,507.0
bg_15745,0.8334711790084839,0.3444413542747497,0.6237993240356445,208.0
bg_15746,0.8230630159378052,0.2275914400815963,0.5524360537528992,171.0
bg_15749,0.8138941526412964,0.3375996053218841,0.631362795829773,263.0
bg_15761,0.8594741821289062,0.3639667630195617,0.6584441661834717,166.0
bg_15764,0.7952750325202942,0.2987881898880005,0.5801892280578613,364.0
bg_15765,0.8417823314666748,0.2872740924358368,0.6067606210708618,138.0
bg_15767,0.8146671652793884,0.2629636228084564,0.572359025478363,380.0
bg_15770,0.8419033885002136,0.3036574125289917,0.5921382904052734,387.0
bg_15780,0.7641752362251282,0.1510974168777465,0.4351902604103088,346.0
bg_15786,0.855786144733429,0.3066778779029846,0.6028547883033752,358.0
bg_15787,0.836928129196167,0.2999410629272461,0.6071849465370178,161.0
bg_15794,0.8465316295623779,0.3307238221168518,0.6455560922622681,224.0
bg_15798,0.7826317548751831,0.2351563572883606,0.5366832613945007,413.0
bg_15803,0.8537022471427917,0.3331456184387207,0.6258909106254578,193.0
bg_15808,0.712722897529602,0.1930368244647979,0.4499590694904327,507.0
bg_15814,0.853276789188385,0.3962566554546356,0.6811395883560181,176.0
bg_15815,0.8531792759895325,0.316527396440506,0.622905969619751,454.0
bg_15816,0.8108318448066711,0.241086795926094,0.5570645332336426,530.0
bg_15818,0.8069124817848206,0.3378819823265075,0.6290134787559509,231.0
bg_15821,0.6806365251541138,0.229613795876503,0.478611409664154,346.0
bg_15823,0.8338242173194885,0.2597415745258331,0.5804612040519714,449.0
bg_15830,0.3308141231536865,0.1233610734343528,0.287188708782196,887.0
bg_15838,0.759465217590332,0.1952702403068542,0.4941823482513428,446.0
bg_15839,0.8257526159286499,0.236326977610588,0.5467358827590942,474.0
bg_15845,0.861354649066925,0.2754037976264953,0.5998016595840454,955.0
bg_15854,0.8611887097358704,0.2331910729408264,0.553345263004303,456.0
bg_15860,0.8924570679664612,0.3581086695194244,0.6704401969909668,397.0
bg_15872,0.7493764758110046,0.1653901487588882,0.4669443666934967,457.0
bg_15873,0.8560765981674194,0.3422532379627228,0.6228986382484436,413.0
bg_15876,0.7989744544029236,0.2475998103618621,0.5451326966285706,446.0
bg_15882,0.8147802948951721,0.2447807192802429,0.5451400876045227,530.0
bg_15885,0.817549467086792,0.2166296392679214,0.5254072546958923,474.0
bg_15905,0.8529020547866821,0.350914716720581,0.6614050269126892,124.0
bg_15906,0.8416134715080261,0.2866422235965729,0.5916604399681091,485.0
bg_15918,0.8379951119422913,0.2223196327686309,0.5370202660560608,538.0
bg_15919,0.7630919218063354,0.23649562895298,0.5437164306640625,558.0
bg_15953,0.7870274186134338,0.2707468271255493,0.5440093874931335,183.0
bg_15957,0.8813060522079468,0.3682526051998138,0.6776145696640015,161.0
bg_15959,0.779113233089447,0.2871579825878143,0.5955783724784851,423.0
bg_15962,0.8506849408149719,0.3294014036655426,0.6350553035736084,123.0
bg_15975,0.7552462220191956,0.2146138995885849,0.4819533228874206,302.0
bg_15977,0.8691959381103516,0.3452102839946747,0.6309678554534912,485.0
bg_15985,0.8232329487800598,0.3058438003063202,0.6148624420166016,189.0
bg_15986,0.8535643219947815,0.3418299257755279,0.6347935199737549,393.0
bg_15997,0.8259472250938416,0.307658314704895,0.6078024506568909,887.0
bg_16003,0.7676751017570496,0.177864521741867,0.4865184426307678,527.0
bg_16012,0.8968653082847595,0.329894870519638,0.6580703854560852,517.0
bg_16027,0.7906252145767212,0.0914193391799926,0.3943316638469696,598.0
bg_16046,0.8812644481658936,0.3640550673007965,0.674122154712677,547.0
bg_16052,0.8695549964904785,0.3187278807163238,0.6269494295120239,338.0
bg_16053,0.8437396883964539,0.3408158719539642,0.6463533639907837,142.0
bg_16056,0.8182154893875122,0.3058332800865173,0.5923861265182495,188.0
bg_16058,0.8340960741043091,0.3428938090801239,0.6502718329429626,177.0
bg_16064,0.8201255202293396,0.2207342535257339,0.508768618106842,172.0
bg_16069,0.8075481653213501,0.3183942437171936,0.6095799207687378,390.0
bg_16070,0.7240906953811646,0.2216115891933441,0.4819966554641723,365.0
bg_16090,0.8614368438720703,0.3556065559387207,0.658319890499115,238.0
bg_16091,0.8146081566810608,0.2603974044322967,0.578359067440033,366.0
bg_16102,0.8487282991409302,0.2955198287963867,0.6041088700294495,397.0
bg_16105,0.7131518721580505,0.2207006216049194,0.533242404460907,415.0
bg_16114,0.8379038572311401,0.3377178907394409,0.6446970701217651,168.0
bg_16119,0.8226061463356018,0.2792906761169433,0.5683995485305786,526.0
bg_16129,0.8649076819419861,0.3022640347480774,0.6147765517234802,188.0
bg_16137,0.861153244972229,0.3418430089950561,0.6466712951660156,279.0
bg_16140,0.8888216614723206,0.4394679665565491,0.7330898642539978,498.0
bg_16141,0.8532834649085999,0.3515018820762634,0.6539868712425232,726.0
bg_16143,0.688652515411377,0.2140199691057205,0.5019429922103882,195.0
bg_16144,0.8689363598823547,0.2751227617263794,0.5957772135734558,578.0
bg_16148,0.8610608577728271,0.3176654875278473,0.6229079961776733,402.0
bg_16151,0.8492151498794556,0.3041860461235046,0.6228514909744263,135.0
bg_16153,0.8224697113037109,0.3432547748088836,0.6347861886024475,126.0
bg_16158,0.8498863577842712,0.3092052340507507,0.62309730052948,461.0
bg_16159,0.7472631931304932,0.14760522544384,0.4354333877563476,445.0
bg_16170,0.8499115109443665,0.34482342004776,0.6543008685112,361.0
bg_16190,0.8181930184364319,0.2428081631660461,0.5568000674247742,360.0
bg_16200,0.206142246723175,-0.0771121233701706,0.0955859124660492,160.0
bg_16204,0.8461610078811646,0.2638698816299438,0.5759824514389038,397.0
bg_16208,0.775674045085907,0.2751424014568329,0.5523186922073364,360.0
bg_16217,0.8921574950218201,0.3581619262695312,0.6659442782402039,332.0
bg_16224,0.8220416307449341,0.2990825772285461,0.5958067178726196,109.0
bg_16238,0.8860722780227661,0.3644431829452514,0.6614956259727478,208.0
bg_16241,0.830161988735199,0.3896490633487701,0.650775671005249,566.0
bg_16250,0.8100486993789673,0.2013581991195678,0.5177554488182068,303.0
bg_16253,0.880681037902832,0.3610283732414245,0.665614128112793,326.0
bg_16254,0.8804439902305603,0.3584152460098266,0.6746321320533752,168.0
bg_16256,0.8416066765785217,0.3842086791992187,0.6821694374084473,217.0
bg_16260,0.8419824242591858,0.2901304960250854,0.6149280071258545,189.0
bg_16271,0.8501651287078857,0.2550639510154724,0.5724323987960815,91.0
bg_16274,0.7665315866470337,0.2325484156608581,0.5260321497917175,541.0
bg_16283,0.8808172941207886,0.3531926572322845,0.6586958765983582,357.0
bg_16286,0.8460748791694641,0.3077421486377716,0.6117452383041382,148.0
bg_16289,0.791273295879364,0.2450637221336364,0.5224316120147705,453.0
bg_16303,0.8809525370597839,0.3796374797821045,0.6783386468887329,385.0
bg_16320,0.8411044478416443,0.3378887176513672,0.6485670208930969,144.0
bg_16322,0.8615816235542297,0.355592131614685,0.6745257377624512,172.0
bg_16325,0.8497656583786011,0.3641153573989868,0.6736060380935669,390.0
bg_16331,0.7529308795928955,0.177952155470848,0.4749170541763305,994.0
bg_16336,0.8652377724647522,0.3548445701599121,0.6582307815551758,319.0
bg_16344,0.4360053837299347,0.0214766580611467,0.2287981212139129,503.0
bg_16348,0.8065346479415894,0.2080104798078537,0.5096073150634766,530.0
bg_16353,0.7800368070602417,0.2329858839511871,0.5045602917671204,593.0
bg_16359,0.8379591107368469,0.236534297466278,0.5603335499763489,463.0
bg_16364,0.8688151836395264,0.3347734808921814,0.6419896483421326,195.0
bg_16384,0.7708439826965332,0.3023553788661957,0.5946980118751526,75.0
bg_16393,0.8576807975769043,0.2816717028617859,0.5920693874359131,246.0
bg_16394,0.8474106788635254,0.3062236607074737,0.6037841439247131,521.0
bg_16397,0.8458288311958313,0.3694989681243896,0.6705427169799805,267.0
bg_16408,0.75620436668396,0.2560904622077942,0.5405026078224182,524.0
bg_16410,0.8926934003829956,0.3497992157936096,0.6519094109535217,173.0
bg_16411,0.7988565564155579,0.2936530411243438,0.6079733967781067,81.0
bg_16416,0.8116750717163086,0.2452479600906372,0.5761404037475586,515.0
bg_16428,0.8372097015380859,0.3218734562397003,0.6194007992744446,481.0
bg_16432,0.8334960341453552,0.2894377112388611,0.5640850067138672,119.0
bg_16440,0.8524726033210754,0.3140881359577179,0.6269587874412537,117.0
bg_16444,0.7926874160766602,0.3458569645881653,0.6347013711929321,415.0
bg_16452,0.7849747538566589,0.2726294994354248,0.5895368456840515,162.0
bg_16460,0.7697253227233887,0.2607975602149963,0.5314347147941589,75.0
bg_16464,0.8345388174057007,0.2879228293895721,0.6076430678367615,117.0
bg_16475,0.8496840596199036,0.3303481638431549,0.6462700963020325,504.0
bg_16482,0.8539834022521973,0.3264082372188568,0.6395073533058167,125.0
bg_16493,0.8192046284675598,0.270013689994812,0.5932010412216187,92.0
bg_16504,0.7828083634376526,0.2165840864181518,0.5168587565422058,363.0
bg_16508,0.8694884777069092,0.3099728524684906,0.6271515488624573,130.0
bg_16509,0.8363858461380005,0.3109689354896545,0.6317370533943176,117.0
bg_16511,0.8220541477203369,0.2742359340190887,0.5848734378814697,117.0
bg_16513,0.8142968416213989,0.2608949542045593,0.5643078088760376,438.0
bg_16542,0.8232560753822327,0.2690909504890442,0.5717803239822388,200.0
bg_16547,0.8223828077316284,0.3194857537746429,0.6069753170013428,367.0
bg_16549,0.845552921295166,0.3407309949398041,0.646695613861084,435.0
bg_16553,0.8654026985168457,0.3170822858810425,0.6190533638000488,175.0
bg_16554,0.8217504024505615,0.2993203103542328,0.604292631149292,129.0
bg_16557,0.8028318881988525,0.2243049144744873,0.5471131801605225,534.0
bg_16563,0.6751880645751953,0.2098724395036697,0.4153062105178833,62.0
bg_16564,0.8689061403274536,0.3694020509719848,0.6773439645767212,271.0
bg_16565,0.8688154816627502,0.3112623989582062,0.6225777864456177,341.0
bg_16576,0.839893102645874,0.3349045515060425,0.6381407976150513,136.0
bg_16580,0.7358490824699402,0.2239995002746582,0.5151318311691284,137.0
bg_16581,0.4431886374950409,0.1343091130256652,0.320111483335495,240.0
bg_16585,0.8770627379417419,0.369181364774704,0.689132809638977,1024.0
bg_16590,0.8726482391357422,0.3153856694698334,0.6264805197715759,308.0
bg_16593,0.8185165524482727,0.2234959751367569,0.4915068447589874,147.0
bg_16596,0.865664541721344,0.3460074067115783,0.642517626285553,342.0
bg_16597,0.8732006549835205,0.3433504104614258,0.6537352800369263,518.0
bg_16607,0.8144705295562744,0.2487888634204864,0.5490056872367859,503.0
bg_16610,0.7349152565002441,0.1390537321567535,0.4560931622982025,148.0
bg_16612,0.868897020816803,0.3457250595092773,0.6426103115081787,431.0
bg_16615,0.8697041273117065,0.372345358133316,0.6780719757080078,166.0
bg_16621,0.7826895713806152,0.2942977845668793,0.595016598701477,183.0
bg_16622,0.8138205409049988,0.2670998871326446,0.5637497901916504,114.0
bg_16626,0.8604751825332642,0.3626646697521209,0.6586151719093323,162.0
bg_16633,0.8018876314163208,0.2131362557411193,0.5215364694595337,528.0
bg_16636,0.8257262706756592,0.2271461337804794,0.5298148989677429,373.0
bg_16638,0.861522912979126,0.3145013153553009,0.6380430459976196,416.0
bg_16643,0.8816478252410889,0.3309668302536011,0.6306672096252441,243.0
bg_16662,0.8395741581916809,0.2827647626399994,0.6032393574714661,474.0
bg_16663,0.8722875118255615,0.3923546075820923,0.6934012770652771,474.0
bg_16664,0.7280057668685913,0.1999986618757248,0.5175594687461853,431.0
bg_16666,0.8234546780586243,0.2743051052093506,0.5687628984451294,230.0
bg_16670,0.8538382649421692,0.360569566488266,0.6742571592330933,326.0
bg_16680,0.8300647139549255,0.2637900412082672,0.5387634038925171,480.0
bg_16686,0.806366503238678,0.2939949631690979,0.6078285574913025,185.0
bg_16687,0.4844003617763519,0.0827055126428604,0.2952919006347656,260.0
bg_16698,0.8685773015022278,0.3260834515094757,0.659932017326355,154.0
bg_16703,0.8575395941734314,0.3177798390388489,0.6231434345245361,387.0
bg_16705,0.86042320728302,0.3320105373859405,0.6386864185333252,168.0
bg_16706,0.8462252616882324,0.3687331974506378,0.6577957272529602,367.0
bg_16709,0.8381512761116028,0.2556337714195251,0.5624018311500549,322.0
bg_16715,0.8519988656044006,0.2902370691299438,0.611320436000824,138.0
bg_16716,0.7952673435211182,0.2274660468101501,0.5490107536315918,383.0
bg_16727,0.8104124069213867,0.2163842022418975,0.5135460495948792,445.0
bg_16733,0.7040916681289673,0.2237790375947952,0.4857437014579773,142.0
bg_16737,0.6678940653800964,0.2812009751796722,0.5600778460502625,446.0
bg_16740,0.774886965751648,0.2112467885017395,0.5076631307601929,68.0
bg_16743,0.8176611661911011,0.2801616489887237,0.579584002494812,420.0
bg_16746,0.8303238749504089,0.2870007157325744,0.5877480506896973,501.0
bg_16748,0.8412107229232788,0.3292771577835083,0.6310828924179077,136.0
bg_16760,0.8878926038742065,0.4041265845298767,0.6973317265510559,309.0
bg_16762,0.8771495819091797,0.3740881085395813,0.6785405874252319,266.0
bg_16776,0.8427513837814331,0.3177476227283478,0.6226824522018433,114.0
bg_16777,0.8106170892715454,0.2980098128318786,0.5989981293678284,241.0
bg_16779,0.7957398891448975,0.2178557962179184,0.5297602415084839,579.0
bg_16781,0.7867767214775085,0.209127739071846,0.517229437828064,331.0
bg_16784,0.8462344408035278,0.319131851196289,0.627251386642456,143.0
bg_16787,0.845647394657135,0.2764917612075805,0.5963125824928284,410.0
bg_16792,0.8141800165176392,0.3330471813678741,0.6270179748535156,593.0
bg_16793,0.8619211316108704,0.3661072552204132,0.6696259379386902,316.0
bg_16797,0.8297308683395386,0.3256168365478515,0.6302919387817383,185.0
bg_16804,0.7363966107368469,0.1384205818176269,0.4481046795845032,363.0
bg_16808,0.8048128485679626,0.2819768786430359,0.5318969488143921,186.0
bg_16815,0.8457591533660889,0.2900851666927337,0.5952030420303345,507.0
bg_16816,0.8646373748779297,0.342697262763977,0.6678125858306885,184.0
bg_16825,0.8078942894935608,0.2982034683227539,0.5957754254341125,671.0
bg_16826,0.8775261640548706,0.3888679146766662,0.6970081329345703,336.0
bg_16837,0.8768801689147949,0.3290350139141083,0.6305863857269287,72.0
bg_16838,0.8661648035049438,0.2847111523151397,0.6108418703079224,163.0
bg_16853,0.8811486959457397,0.3837155699729919,0.6854652762413025,746.0
bg_16855,0.8340755701065063,0.3304111063480377,0.6187734007835388,452.0
bg_16857,0.8771781325340271,0.3215508162975311,0.6375574469566345,385.0
bg_16870,0.865044355392456,0.3686417043209076,0.6560922265052795,422.0
bg_16888,0.8337639570236206,0.2785883843898773,0.5724762678146362,81.0
bg_16891,0.8693000674247742,0.1775042116641998,0.5171040296554565,513.0
bg_16895,0.8497729897499084,0.2465800344944,0.5723391771316528,477.0
bg_16901,0.824700117111206,0.2638156116008758,0.5494099259376526,236.0
bg_16903,0.8729062080383301,0.4085030555725097,0.697318971157074,525.0
bg_16905,0.8729071617126465,0.3160127103328705,0.6351033449172974,476.0
bg_16910,0.8335856795310974,0.2586547434329986,0.5720221400260925,382.0
bg_16914,0.7024464011192322,0.2485829144716262,0.513700544834137,466.0
bg_16921,0.8769646286964417,0.3662596642971039,0.6733174920082092,273.0
bg_16922,0.875100314617157,0.3223615884780884,0.6393141746520996,140.0
bg_16926,0.8187395334243774,0.3094542920589447,0.6192558407783508,151.0
bg_16927,0.8291952013969421,0.3604547083377838,0.654863178730011,181.0
bg_16928,0.7862257957458496,0.1472262889146804,0.4726780354976654,284.0
bg_16937,0.8264303803443909,0.3107246458530426,0.5912662744522095,302.0
bg_16940,0.7680138349533081,0.2634716033935547,0.5761687755584717,520.0
bg_16945,0.8138667941093445,0.271854043006897,0.5796965956687927,848.0
bg_16947,0.8851249814033508,0.353811115026474,0.6624311208724976,346.0
bg_16948,0.8496948480606079,0.2483573853969574,0.5557823777198792,474.0
bg_16949,0.8342568278312683,0.3382751643657684,0.6305951476097107,487.0
bg_16952,0.8476904034614563,0.2940076887607574,0.5923119783401489,442.0
bg_16969,0.8380939364433289,0.2982457280158996,0.6086694598197937,205.0
bg_16970,0.8452140092849731,0.3352632522583008,0.6386784315109253,503.0
bg_16976,0.6080218553543091,0.12660913169384,0.3375081419944763,463.0
bg_16982,0.8686431646347046,0.3222317695617676,0.6152732968330383,115.0
bg_16983,0.8421801924705505,0.2117765694856643,0.5449981093406677,543.0
bg_16986,0.908312201499939,0.3971792757511139,0.6853684186935425,416.0
bg_16993,0.8301947116851807,0.2092354893684387,0.5224565863609314,386.0
bg_17003,0.8455511331558228,0.3055963218212127,0.5765321850776672,383.0
bg_17008,0.8302543759346008,0.2796104550361633,0.5722022652626038,177.0
bg_17010,0.7755106091499329,0.2678126096725464,0.5645442008972168,436.0
bg_17013,0.8009650707244873,0.2842847406864166,0.5797267556190491,441.0
bg_17020,0.7987164258956909,0.2865092754364013,0.599905788898468,498.0
bg_17036,0.8491952419281006,0.2626650631427765,0.5961704850196838,71.0
bg_17038,0.7749990224838257,0.3018157184123993,0.5802739262580872,364.0
bg_17040,0.7811674475669861,0.2354691326618194,0.5427126288414001,326.0
bg_17044,0.830421507358551,0.3296380937099457,0.6078829765319824,182.0
bg_17059,0.834255576133728,0.2197064906358719,0.5290518999099731,499.0
bg_17064,0.8341276049613953,0.2391154617071151,0.544921875,493.0
bg_17065,0.8569934368133545,0.3299968540668487,0.6343529224395752,91.0
bg_17068,0.8214036822319031,0.3275011479854584,0.6222286820411682,404.0
bg_17074,0.8705089688301086,0.3027959764003753,0.6152627468109131,502.0
bg_17078,0.8338878750801086,0.3121227324008941,0.6208866834640503,414.0
bg_17089,0.8453577756881714,0.2807490825653076,0.5841194987297058,95.0
bg_17104,0.8512486219406128,0.2517702579498291,0.5635638236999512,128.0
bg_17106,0.7872475981712341,0.2657440304756164,0.5373492240905762,406.0
bg_17108,0.826639711856842,0.3467535674571991,0.6574158668518066,131.0
bg_17109,0.8150456547737122,0.2735589742660522,0.5885137915611267,156.0
bg_17115,0.7645423412322998,0.221270278096199,0.4942739903926849,653.0
bg_17117,0.6831478476524353,0.3264510929584503,0.5737810730934143,405.0
bg_17123,0.8503226041793823,0.3298199474811554,0.6276606321334839,153.0
bg_17128,0.7589372396469116,0.2028366923332214,0.502726137638092,442.0
bg_17131,0.8643382787704468,0.3327497839927673,0.6375901103019714,137.0
bg_17134,0.8053986430168152,0.2745930552482605,0.5876288414001465,63.0
bg_17137,0.8380234837532043,0.2789480984210968,0.6052082180976868,116.0
bg_17138,0.8458138704299927,0.186096116900444,0.5337274670600891,409.0
bg_17141,0.7637374401092529,0.2481571733951568,0.5184781551361084,387.0
bg_17147,0.8536644577980042,0.3375117778778076,0.6381348967552185,176.0
bg_17160,0.8307798504829407,0.3030847907066345,0.6109606027603149,425.0
bg_17162,0.8615337014198303,0.3346635699272156,0.6429205536842346,279.0
bg_17169,0.8746816515922546,0.339952677488327,0.6348127126693726,128.0
bg_17170,0.8692212700843811,0.3953321576118469,0.6778887510299683,329.0
bg_17182,0.869520366191864,0.3662036657333374,0.6702751517295837,376.0
bg_17186,0.8265565633773804,0.3094731271266937,0.5998361706733704,367.0
bg_17197,0.8451999425888062,0.3327763378620147,0.6386195421218872,131.0
bg_17200,0.8846650123596191,0.3503254950046539,0.6623731255531311,293.0
bg_17205,0.8576533794403076,0.3402798473834991,0.6544182896614075,490.0
bg_17214,0.8420615792274475,0.2957719266414642,0.5952974557876587,471.0
bg_17226,0.8297735452651978,0.3153996765613556,0.6145539283752441,188.0
bg_17246,0.8619982004165649,0.3062331080436706,0.6116594672203064,392.0
bg_17252,0.79095858335495,0.3171882927417755,0.6037501692771912,418.0
bg_17259,0.7403557896614075,0.1787765920162201,0.421732634305954,126.0
bg_17261,0.3985186517238617,-0.0248365029692649,0.0826822146773338,182.0
bg_17263,0.8178514838218689,0.2727543115615845,0.5685328841209412,459.0
